fid,COD_SEC,Densidad,Edad_Prome,area_m2,renta_med_,renta_me_1,pob_sec_to,per_hog_me,area_troci,porcentaje,hog_sec,%una_mujer,%un_hombre,%una_muj_1,%un_homb_1,%una_muje_,%un_hombr_,%dos_adult,%dos_adul_,%dos_adu_1,%dos_adu_2,%dos_adu_3,%dos_adu_4,%dos_adu_5,%dos_adu_6,%tres_adul,%dos_adu_7,%dos_adu_8,%dos_adu_9,%cuatro_ad,%cinco_o_m,%hogar_15_,%hogar_con,%troc_sec,hog_troc,pob_troc,%pob_15,%pob_65,%pob_ext
1930,"15174",151.925473790000012,44.316519970000002,97289.179999999993015,"30952","81345","1419",2.622920518000000,97289.180,0.124,"575",0.099,0.089,0.094,0.038,0.024,0.007,0.094,0.144,0.026,0.066,0.016,0.049,11.000,0.005,0.071,0.050,0.009,0.002,0.037,0.061,0.000,0.000,1.000,"575","1419",0.148,0.221,0.137
1931,"15175",200.379600909999994,50.130052720000002,56833.296999999998661,"22987","51230","1089",2.236139630000000,56833.297,0.072,"519",0.081,0.096,0.146,0.037,0.015,0.000,0.100,0.183,0.050,0.042,0.008,0.046,5.000,0.000,0.094,0.048,0.002,0.002,0.025,0.013,0.000,0.000,1.000,"519","1089",0.102,0.312,0.083
1931,"15175",200.379600909999994,50.130052720000002,56833.296999999998661,"22987","51230","1089",2.236139630000000,52450.145,0.067,"519",0.081,0.096,0.146,0.037,0.015,0.000,0.100,0.183,0.050,0.042,0.008,0.046,5.000,0.000,0.094,0.048,0.002,0.002,0.025,0.013,0.000,0.000,0.923,"479","1005",0.102,0.312,0.083
1932,"15176",249.171430299999997,43.952133189999998,77191.372000000003027,"24465","56125","1847",2.346886912000000,76921.859,0.098,"837",0.127,0.102,0.091,0.037,0.029,0.006,0.176,0.097,0.076,0.054,0.011,0.050,8.000,0.004,0.050,0.033,0.005,0.005,0.016,0.022,0.001,0.001,0.997,"834","1841",0.140,0.192,0.086
1932,"15176",249.171430299999997,43.952133189999998,77191.372000000003027,"24465","56125","1847",2.346886912000000,54720.784,0.070,"837",0.127,0.102,0.091,0.037,0.029,0.006,0.176,0.097,0.076,0.054,0.011,0.050,8.000,0.004,0.050,0.033,0.005,0.005,0.016,0.022,0.001,0.001,0.709,"593","1310",0.140,0.192,0.086
1933,"15177",229.647292880000009,50.199844480000003,56039.830000000001746,"17497","43345","1252",2.494023904000000,43940.444,0.056,"511",0.041,0.068,0.123,0.035,0.008,0.002,0.092,0.229,0.049,0.025,0.004,0.059,11.000,0.006,0.096,0.067,0.006,0.002,0.029,0.037,0.000,0.000,0.784,"401","982",0.099,0.306,0.122
1934,"15178",137.160522479999997,43.162033649999998,99736.323000000003958,"26283","62292","1267",2.404174573000000,9086.658,0.012,"571",0.107,0.114,0.060,0.021,0.023,0.007,0.131,0.137,0.058,0.072,0.014,0.072,9.000,0.002,0.065,0.074,0.005,0.000,0.012,0.012,0.000,0.000,0.091,"52","115",0.145,0.174,0.097
1935,"15179",235.184509730000002,51.550438600000000,58209.614000000001397,"17985","43796","1340",2.427536232000000,58209.614,0.074,"562",0.041,0.055,0.117,0.041,0.009,0.000,0.077,0.265,0.046,0.023,0.007,0.093,7.000,0.004,0.085,0.044,0.004,0.000,0.039,0.037,0.000,0.000,1.000,"562","1340",0.081,0.346,0.103
1936,"15180",325.265960570000004,40.705321509999997,69378.004000000000815,"25618","62645","2112",2.464410735000000,63676.796,0.081,"923",0.125,0.117,0.063,0.012,0.024,0.009,0.158,0.066,0.087,0.064,0.012,0.061,14.000,0.004,0.054,0.072,0.008,0.002,0.016,0.033,0.000,0.000,0.918,"847","1939",0.146,0.114,0.101
1937,"15181",78.842378159999996,47.725265020000002,143682.464000000007218,"22676","56791","1138",2.506607930000000,76049.566,0.097,"454",0.077,0.070,0.077,0.031,0.018,0.004,0.090,0.196,0.059,0.026,0.007,0.097,10.000,0.002,0.070,0.086,0.004,0.000,0.035,0.026,0.000,0.000,0.529,"240","602",0.096,0.250,0.047
1938,"15182",267.564853930000027,46.741228069999998,25582.360000000000582,"25821","68415","681",2.649805447000000,25582.360,0.033,"258",0.047,0.035,0.085,0.062,0.008,0.008,0.089,0.217,0.031,0.050,0.027,0.105,4.000,0.012,0.058,0.050,0.004,0.004,0.039,0.054,0.000,0.000,1.000,"258","681",0.124,0.281,0.053
1939,"16001",49.874015170000000,41.820360700000002,422774.739999999990687,"34765","98221","2096",3.229583975000000,265957.787,0.339,"668",0.027,0.057,0.028,0.037,0.022,0.009,0.066,0.136,0.060,0.078,0.039,0.081,23.000,0.027,0.087,0.103,0.015,0.009,0.039,0.043,0.001,0.000,0.629,"420","1318",0.187,0.173,0.100
1941,"16003",44.822992980000002,41.751071940000003,468629.007999999972526,"34765","98221","2034",2.782489740000000,24879.306,0.032,"762",0.060,0.098,0.043,0.016,0.025,0.007,0.129,0.102,0.064,0.083,0.016,0.079,21.000,0.007,0.066,0.092,0.010,0.000,0.025,0.049,0.000,0.003,0.053,"40","108",0.152,0.133,0.121
1942,"16004",32.873905139999998,41.398643559999996,807914.422000000020489,"34765","98221","2555",3.457374831000000,133387.950,0.170,"791",0.054,0.047,0.051,0.024,0.013,0.014,0.053,0.135,0.051,0.082,0.040,0.042,26.000,0.023,0.091,0.057,0.018,0.001,0.044,0.126,0.000,0.001,0.165,"131","422",0.192,0.175,0.296
1943,"16005",85.440693550000006,42.872691930000002,241043.641000000003260,"33887","98221","2009",3.057838661000000,76481.096,0.097,"675",0.037,0.053,0.092,0.033,0.012,0.006,0.077,0.156,0.046,0.079,0.040,0.058,11.000,0.021,0.099,0.046,0.010,0.004,0.037,0.074,0.003,0.001,0.317,"214","637",0.194,0.207,0.162
1943,"16005",85.440693550000006,42.872691930000002,241043.641000000003260,"33887","98221","2009",3.057838661000000,78088.378,0.099,"675",0.037,0.053,0.092,0.033,0.012,0.006,0.077,0.156,0.046,0.079,0.040,0.058,11.000,0.021,0.099,0.046,0.010,0.004,0.037,0.074,0.003,0.001,0.324,"219","651",0.194,0.207,0.162
1944,"16006",78.547867170000004,44.785291209999997,258119.071999999985565,"24096","66162","1911",2.818584071000000,81554.483,0.104,"720",0.103,0.106,0.060,0.019,0.022,0.008,0.107,0.118,0.046,0.049,0.024,0.061,18.000,0.017,0.085,0.047,0.007,0.003,0.032,0.057,0.006,0.000,0.316,"228","604",0.148,0.216,0.246
1944,"16006",78.547867170000004,44.785291209999997,258119.071999999985565,"24096","66162","1911",2.818584071000000,173833.859,0.221,"720",0.103,0.106,0.060,0.019,0.022,0.008,0.107,0.118,0.046,0.049,0.024,0.061,18.000,0.017,0.085,0.047,0.007,0.003,0.032,0.057,0.006,0.000,0.673,"485","1286",0.148,0.216,0.246
1945,"16007",99.314799379999997,45.527329750000000,224902.703999999997905,"25535","70054","2222",2.743209877000000,32628.458,0.042,"832",0.058,0.079,0.093,0.038,0.017,0.006,0.097,0.154,0.049,0.063,0.020,0.053,18.000,0.013,0.095,0.053,0.006,0.001,0.028,0.053,0.001,0.001,0.145,"121","322",0.151,0.234,0.116
1946,"16008",242.010090889999987,45.860320280000003,46478.027000000001863,"12558","33096","1111",2.626477541000000,10873.458,0.014,"430",0.044,0.072,0.105,0.035,0.026,0.002,0.109,0.174,0.053,0.040,0.016,0.056,11.000,0.005,0.105,0.037,0.007,0.002,0.040,0.047,0.000,0.000,0.234,"101","260",0.146,0.238,0.097
1947,"16009",293.326404860000025,42.881932020000001,38142.186999999998079,"13183","31511","1048",2.376417234000000,27689.140,0.035,"463",0.102,0.093,0.099,0.017,0.028,0.002,0.188,0.106,0.058,0.039,0.009,0.065,7.000,0.006,0.078,0.026,0.002,0.004,0.026,0.037,0.000,0.000,0.726,"336","761",0.132,0.158,0.216
1948,"16011",176.428172549999999,44.671783630000000,77594.921000000002095,"13542","34495","1342",2.556190476000000,69326.984,0.088,"536",0.080,0.106,0.114,0.022,0.030,0.002,0.129,0.125,0.050,0.037,0.002,0.043,16.000,0.004,0.071,0.032,0.009,0.004,0.049,0.058,0.002,0.002,0.893,"479","1198",0.121,0.185,0.164
1949,"16012",208.060207929999990,47.423592489999997,35881.050000000002910,"15712","34050","710",2.158054711000000,35881.050,0.046,"343",0.102,0.114,0.140,0.044,0.017,0.003,0.169,0.102,0.044,0.044,0.000,0.044,6.000,0.000,0.070,0.023,0.003,0.000,0.035,0.029,0.000,0.000,1.000,"343","710",0.106,0.223,0.155
1950,"16013",365.300387660000013,50.785285289999997,27367.227999999999156,"18111","45561","970",2.493573265000000,27367.228,0.035,"396",0.040,0.038,0.134,0.048,0.020,0.003,0.066,0.245,0.040,0.040,0.008,0.058,7.000,0.005,0.109,0.043,0.008,0.000,0.033,0.045,0.000,0.000,1.000,"396","970",0.116,0.331,0.102
1951,"16014",295.718571559999987,55.388751550000002,27376.977999999999156,"17284","39825","818",2.297752809000000,27376.978,0.035,"355",0.028,0.048,0.177,0.045,0.011,0.000,0.070,0.285,0.031,0.048,0.008,0.031,5.000,0.003,0.104,0.048,0.000,0.003,0.031,0.014,0.000,0.000,1.000,"355","818",0.098,0.420,0.091
1952,"16015",304.645510709999996,51.899999999999999,40239.894999999996799,"17289","42425","1198",2.434959350000000,40239.895,0.051,"503",0.046,0.042,0.149,0.034,0.012,0.008,0.101,0.243,0.064,0.040,0.004,0.040,7.000,0.006,0.085,0.034,0.000,0.004,0.038,0.038,0.000,0.000,1.000,"503","1198",0.111,0.352,0.160
1953,"16016",119.177091500000003,48.966472300000000,86404.895999999993364,"17576","42924","1018",2.470873786000000,82628.658,0.105,"414",0.024,0.068,0.133,0.027,0.019,0.002,0.097,0.251,0.046,0.043,0.029,0.051,7.000,0.012,0.092,0.036,0.002,0.002,0.024,0.024,0.000,0.000,0.956,"396","973",0.151,0.318,0.104
1954,"16017",269.933330969999986,53.770854790000001,35998.000999999996566,"17000","40476","958",2.353808354000000,30390.637,0.039,"415",0.055,0.046,0.161,0.048,0.010,0.000,0.065,0.255,0.034,0.048,0.002,0.034,6.000,0.002,0.101,0.043,0.012,0.000,0.034,0.034,0.000,0.000,0.844,"350","809",0.091,0.380,0.094
1956,"16019",409.851413320000006,51.796808509999998,22951.832999999998719,"18207","43803","915",2.389033943000000,19948.650,0.025,"388",0.036,0.044,0.139,0.049,0.023,0.005,0.064,0.245,0.054,0.044,0.013,0.046,8.000,0.003,0.111,0.041,0.005,0.000,0.039,0.018,0.000,0.000,0.869,"337","795",0.122,0.365,0.087
1957,"16020",315.449836689999984,50.383361919999999,36989.993999999998778,"18586","47391","1158",2.533916849000000,30752.962,0.039,"464",0.056,0.034,0.119,0.024,0.011,0.002,0.071,0.263,0.045,0.056,0.004,0.050,11.000,0.000,0.123,0.052,0.002,0.002,0.032,0.030,0.000,0.000,0.831,"386","962",0.113,0.335,0.087
1958,"16021",89.299982740000004,52.904761899999997,122373.535999999992782,"20946","48965","1085",2.328326180000000,119393.608,0.152,"477",0.061,0.042,0.132,0.046,0.025,0.002,0.082,0.285,0.052,0.025,0.004,0.059,5.000,0.002,0.080,0.042,0.000,0.000,0.023,0.027,0.000,0.000,0.976,"466","1059",0.095,0.376,0.071
1958,"16021",89.299982740000004,52.904761899999997,122373.535999999992782,"20946","48965","1085",2.328326180000000,24246.565,0.031,"477",0.061,0.042,0.132,0.046,0.025,0.002,0.082,0.285,0.052,0.025,0.004,0.059,5.000,0.002,0.080,0.042,0.000,0.000,0.023,0.027,0.000,0.000,0.198,"94","215",0.095,0.376,0.071
1959,"16022",267.954164900000023,50.524031010000002,48177.667000000001281,"17569","41660","1281",2.363468635000000,48177.667,0.061,"545",0.070,0.042,0.141,0.026,0.017,0.006,0.094,0.235,0.059,0.046,0.006,0.048,5.000,0.004,0.108,0.037,0.006,0.002,0.024,0.024,0.000,0.000,1.000,"545","1281",0.117,0.335,0.091
1960,"16024",320.484778210000002,46.500900500000000,69351.841000000000349,"17552","44931","2181",2.562867215000000,68365.725,0.087,"873",0.068,0.069,0.108,0.031,0.021,0.003,0.118,0.156,0.056,0.046,0.006,0.070,15.000,0.005,0.069,0.076,0.006,0.002,0.031,0.045,0.000,0.000,0.986,"861","2150",0.113,0.217,0.120
1961,"16025",85.980620979999998,45.855876870000003,249540.677000000025146,"19756","45539","2102",2.294759825000000,9177.255,0.012,"937",0.123,0.114,0.092,0.022,0.015,0.003,0.129,0.125,0.047,0.033,0.006,0.083,17.000,0.001,0.072,0.074,0.003,0.001,0.019,0.019,0.000,0.000,0.037,"35","78",0.096,0.194,0.121
1962,"16026",457.999825020000003,49.931396790000001,17676.659999999999854,"14678","33996","793",2.353115727000000,9832.619,0.013,"346",0.098,0.081,0.116,0.035,0.012,0.003,0.118,0.197,0.049,0.035,0.003,0.052,8.000,0.003,0.087,0.020,0.003,0.000,0.032,0.032,0.003,0.000,0.556,"192","441",0.098,0.298,0.185
1964,"16028",516.346858519999955,52.537037040000001,18315.005000000001019,"18032","39860","913",2.265508685000000,15910.620,0.020,"415",0.051,0.058,0.142,0.041,0.022,0.002,0.080,0.306,0.058,0.048,0.000,0.034,3.000,0.005,0.075,0.022,0.000,0.000,0.024,0.024,0.002,0.000,0.869,"361","793",0.106,0.400,0.097
1965,"16029",354.174283119999984,51.547129390000002,32973.919999999998254,"14605","35112","1173",2.393877551000000,32973.920,0.042,"496",0.046,0.079,0.153,0.022,0.010,0.004,0.087,0.252,0.044,0.036,0.006,0.063,11.000,0.006,0.077,0.032,0.002,0.000,0.022,0.036,0.000,0.000,1.000,"496","1173",0.104,0.342,0.109
1965,"16029",354.174283119999984,51.547129390000002,32973.919999999998254,"14605","35112","1173",2.393877551000000,8476.654,0.011,"496",0.046,0.079,0.153,0.022,0.010,0.004,0.087,0.252,0.044,0.036,0.006,0.063,11.000,0.006,0.077,0.032,0.002,0.000,0.022,0.036,0.000,0.000,0.257,"127","301",0.104,0.342,0.109
1966,"16030",269.934221799999989,47.645821959999999,67880.820999999996275,"18788","41709","1831",2.271712159000000,67880.821,0.086,"817",0.118,0.100,0.104,0.038,0.020,0.004,0.126,0.153,0.044,0.042,0.007,0.059,9.000,0.001,0.080,0.045,0.002,0.000,0.023,0.021,0.001,0.001,1.000,"817","1831",0.105,0.246,0.123
1966,"16030",269.934221799999989,47.645821959999999,67880.820999999996275,"18788","41709","1831",2.271712159000000,9401.297,0.012,"817",0.118,0.100,0.104,0.038,0.020,0.004,0.126,0.153,0.044,0.042,0.007,0.059,9.000,0.001,0.080,0.045,0.002,0.000,0.023,0.021,0.001,0.001,0.138,"113","253",0.105,0.246,0.123
1967,"16031",370.500315559999990,52.109157809999999,33033.480999999999767,"20498","50255","1245",2.455621302000000,33033.481,0.042,"504",0.040,0.028,0.109,0.032,0.012,0.002,0.117,0.288,0.048,0.030,0.008,0.063,6.000,0.002,0.107,0.032,0.004,0.000,0.044,0.024,0.000,0.000,1.000,"504","1245",0.092,0.379,0.056
1967,"16031",370.500315559999990,52.109157809999999,33033.480999999999767,"20498","50255","1245",2.455621302000000,33033.481,0.042,"504",0.040,0.028,0.109,0.032,0.012,0.002,0.117,0.288,0.048,0.030,0.008,0.063,6.000,0.002,0.107,0.032,0.004,0.000,0.044,0.024,0.000,0.000,1.000,"504","1245",0.092,0.379,0.056
1968,"16032",257.418993860000000,49.307845739999998,58468.699000000000524,"24265","56643","1516",2.328725038000000,51691.555,0.066,"663",0.115,0.100,0.094,0.030,0.014,0.000,0.103,0.173,0.033,0.038,0.000,0.089,7.000,0.002,0.095,0.051,0.005,0.002,0.030,0.018,0.000,0.000,0.884,"586","1340",0.084,0.277,0.078
1968,"16032",257.418993860000000,49.307845739999998,58468.699000000000524,"24265","56643","1516",2.328725038000000,58468.699,0.074,"663",0.115,0.100,0.094,0.030,0.014,0.000,0.103,0.173,0.033,0.038,0.000,0.089,7.000,0.002,0.095,0.051,0.005,0.002,0.030,0.018,0.000,0.000,1.000,"663","1516",0.084,0.277,0.078
1969,"16033",56.247279120000002,44.560498219999999,299965.708000000042375,"17637","41688","1624",2.405925926000000,11731.692,0.015,"701",0.101,0.108,0.108,0.034,0.023,0.000,0.133,0.127,0.070,0.044,0.003,0.049,17.000,0.004,0.067,0.041,0.004,0.001,0.019,0.037,0.001,0.000,0.039,"27","63",0.131,0.199,0.180
1969,"16033",56.247279120000002,44.560498219999999,299965.708000000042375,"17637","41688","1624",2.405925926000000,75648.572,0.096,"701",0.101,0.108,0.108,0.034,0.023,0.000,0.133,0.127,0.070,0.044,0.003,0.049,17.000,0.004,0.067,0.041,0.004,0.001,0.019,0.037,0.001,0.000,0.252,"177","409",0.131,0.199,0.180
1969,"16033",56.247279120000002,44.560498219999999,299965.708000000042375,"17637","41688","1624",2.405925926000000,233726.430,0.298,"701",0.101,0.108,0.108,0.034,0.023,0.000,0.133,0.127,0.070,0.044,0.003,0.049,17.000,0.004,0.067,0.041,0.004,0.001,0.019,0.037,0.001,0.000,0.779,"546","1265",0.131,0.199,0.180
1970,"16034",223.696610310000011,43.245329400000003,90992.725000000005821,"18701","45182","1996",2.407720145000000,11223.829,0.014,"858",0.129,0.113,0.096,0.026,0.024,0.001,0.141,0.101,0.051,0.047,0.006,0.066,18.000,0.005,0.056,0.040,0.005,0.001,0.028,0.042,0.000,0.001,0.123,"106","246",0.124,0.173,0.214
1970,"16034",223.696610310000011,43.245329400000003,90992.725000000005821,"18701","45182","1996",2.407720145000000,76190.390,0.097,"858",0.129,0.113,0.096,0.026,0.024,0.001,0.141,0.101,0.051,0.047,0.006,0.066,18.000,0.005,0.056,0.040,0.005,0.001,0.028,0.042,0.000,0.001,0.837,"718","1671",0.124,0.173,0.214
1971,"16035",58.261421509999998,46.496420049999998,287877.386999999987893,"21540","56655","1637",2.636070853000000,78475.296,0.100,"636",0.061,0.079,0.101,0.033,0.019,0.008,0.110,0.160,0.041,0.050,0.014,0.053,10.000,0.002,0.091,0.060,0.003,0.005,0.038,0.055,0.000,0.002,0.273,"174","447",0.134,0.249,0.132
1974,"16038",121.963040449999994,47.398216939999998,110441.254000000015367,"16832","38371","1310",2.282229965000000,22622.921,0.029,"599",0.105,0.100,0.137,0.030,0.022,0.000,0.127,0.157,0.050,0.038,0.005,0.038,8.000,0.003,0.065,0.032,0.003,0.003,0.033,0.035,0.000,0.002,0.205,"123","269",0.111,0.235,0.178
1975,"16039",247.050953609999993,43.844247789999997,45772.711000000002969,"11842","28393","1069",2.391498881000000,16431.439,0.021,"468",0.081,0.109,0.105,0.034,0.028,0.011,0.150,0.132,0.051,0.041,0.006,0.056,9.000,0.002,0.073,0.015,0.006,0.002,0.036,0.041,0.000,0.002,0.359,"168","384",0.145,0.182,0.255
1975,"16039",247.050953609999993,43.844247789999997,45772.711000000002969,"11842","28393","1069",2.391498881000000,26032.343,0.033,"468",0.081,0.109,0.105,0.034,0.028,0.011,0.150,0.132,0.051,0.041,0.006,0.056,9.000,0.002,0.073,0.015,0.006,0.002,0.036,0.041,0.000,0.002,0.569,"266","608",0.145,0.182,0.255
1976,"16040",384.204789749999975,44.837313430000002,52353.798000000002503,"12377","28685","1899",2.304611650000000,27734.143,0.035,"876",0.107,0.102,0.136,0.042,0.031,0.003,0.139,0.112,0.049,0.024,0.001,0.053,17.000,0.006,0.068,0.025,0.003,0.000,0.033,0.046,0.000,0.000,0.530,"464","1006",0.115,0.192,0.266
1976,"16040",384.204789749999975,44.837313430000002,52353.798000000002503,"12377","28685","1899",2.304611650000000,51222.252,0.065,"876",0.107,0.102,0.136,0.042,0.031,0.003,0.139,0.112,0.049,0.024,0.001,0.053,17.000,0.006,0.068,0.025,0.003,0.000,0.033,0.046,0.000,0.000,0.978,"857","1857",0.115,0.192,0.266
1977,"16042",269.784360320000019,49.647426979999999,53340.531000000002678,"15172","34377","1406",2.275080906000000,52474.042,0.067,"634",0.069,0.055,0.172,0.039,0.022,0.003,0.098,0.210,0.058,0.032,0.002,0.052,21.000,0.000,0.060,0.028,0.005,0.000,0.030,0.030,0.000,0.002,0.984,"624","1384",0.113,0.306,0.150
1977,"16042",269.784360320000019,49.647426979999999,53340.531000000002678,"15172","34377","1406",2.275080906000000,21661.959,0.028,"634",0.069,0.055,0.172,0.039,0.022,0.003,0.098,0.210,0.058,0.032,0.002,0.052,21.000,0.000,0.060,0.028,0.005,0.000,0.030,0.030,0.000,0.002,0.406,"257","571",0.113,0.306,0.150
1978,"16043",381.422009269999990,47.211740040000002,25029.816999999999098,"12986","31889","946",2.463541667000000,25029.817,0.032,"394",0.096,0.069,0.114,0.041,0.030,0.000,0.119,0.152,0.053,0.036,0.003,0.056,12.000,0.005,0.084,0.020,0.000,0.000,0.038,0.053,0.000,0.000,1.000,"394","946",0.115,0.238,0.177
1979,"16044",220.289351000000011,47.071171170000000,50424.822000000000116,"18217","46231","1115",2.539863326000000,49918.088,0.064,"438",0.073,0.066,0.132,0.030,0.025,0.002,0.100,0.155,0.048,0.046,0.009,0.064,8.000,0.005,0.080,0.053,0.005,0.002,0.039,0.048,0.000,0.000,0.990,"434","1104",0.127,0.242,0.142
1980,"16045",154.607927439999997,45.733910889999997,104598.327999999994063,"21727","57003","1616",2.649180328000000,104598.328,0.133,"623",0.071,0.056,0.096,0.039,0.014,0.006,0.111,0.177,0.071,0.053,0.006,0.071,10.000,0.010,0.063,0.058,0.005,0.002,0.034,0.039,0.003,0.002,1.000,"623","1616",0.126,0.233,0.086
1981,"16046",288.060641540000006,49.579929989999997,59544.607000000003609,"19699","45947","1697",2.337465565000000,15323.386,0.020,"741",0.059,0.069,0.151,0.046,0.013,0.001,0.099,0.192,0.047,0.043,0.004,0.070,12.000,0.003,0.085,0.053,0.001,0.001,0.022,0.023,0.000,0.001,0.257,"190","436",0.106,0.300,0.113
1981,"16046",288.060641540000006,49.579929989999997,59544.607000000003609,"19699","45947","1697",2.337465565000000,59544.341,0.076,"741",0.059,0.069,0.151,0.046,0.013,0.001,0.099,0.192,0.047,0.043,0.004,0.070,12.000,0.003,0.085,0.053,0.001,0.001,0.022,0.023,0.000,0.001,1.000,"741","1697",0.106,0.300,0.113
1982,"16048",87.052924439999998,47.518357039999998,250489.540000000008149,"19060","46491","2142",2.423076923000000,141964.102,0.181,"918",0.083,0.089,0.100,0.032,0.020,0.004,0.106,0.171,0.047,0.041,0.003,0.083,20.000,0.004,0.084,0.053,0.005,0.001,0.031,0.020,0.000,0.001,0.567,"521","1215",0.107,0.262,0.128
1982,"16048",87.052924439999998,47.518357039999998,250489.540000000008149,"19060","46491","2142",2.423076923000000,124384.243,0.158,"918",0.083,0.089,0.100,0.032,0.020,0.004,0.106,0.171,0.047,0.041,0.003,0.083,20.000,0.004,0.084,0.053,0.005,0.001,0.031,0.020,0.000,0.001,0.497,"456","1065",0.107,0.262,0.128
1982,"16048",87.052924439999998,47.518357039999998,250489.540000000008149,"19060","46491","2142",2.423076923000000,36557.796,0.047,"918",0.083,0.089,0.100,0.032,0.020,0.004,0.106,0.171,0.047,0.041,0.003,0.083,20.000,0.004,0.084,0.053,0.005,0.001,0.031,0.020,0.000,0.001,0.146,"134","313",0.107,0.262,0.128
1982,"16048",87.052924439999998,47.518357039999998,250489.540000000008149,"19060","46491","2142",2.423076923000000,36401.083,0.046,"918",0.083,0.089,0.100,0.032,0.020,0.004,0.106,0.171,0.047,0.041,0.003,0.083,20.000,0.004,0.084,0.053,0.005,0.001,0.031,0.020,0.000,0.001,0.145,"133","311",0.107,0.262,0.128
1982,"16048",87.052924439999998,47.518357039999998,250489.540000000008149,"19060","46491","2142",2.423076923000000,16081.841,0.020,"918",0.083,0.089,0.100,0.032,0.020,0.004,0.106,0.171,0.047,0.041,0.003,0.083,20.000,0.004,0.084,0.053,0.005,0.001,0.031,0.020,0.000,0.001,0.064,"59","137",0.107,0.262,0.128
