fid,COD_SEC,Densidad,Edad_Prome,Proporcion,Proporci_1,Proporci_2,Indice_env,Indice_juv,Indice_dep,Indice_est,Indice_ree,Razon_prog,Proporci_3,Prop_inmig,Proporci_4,area_m2,renta_med_persona,renta_med_hog,pob_sec_tot,per_hog_med,mapa_hogares_composici,mapa_hogares_una_mujer_,mapa_hogares_un_hombre_,mapa_hogares_una_mujer1,mapa_hogares_un_hombre1,mapa_hogares_una_muje_1,mapa_hogares_un_hombr_1,mapa_hogares_dos_adulto,mapa_hogares_dos_adul_1,mapa_hogares_dos_adul_2,mapa_hogares_dos_adul_3,mapa_hogares_dos_adul_4,mapa_hogares_dos_adul_5,mapa_hogares_dos_adul_6,mapa_hogares_dos_adul_7,mapa_hogares_tres_adult,mapa_hogares_dos_adul_8,mapa_hogares_dos_adul_9,mapa_hogares_dos_adu_10,mapa_hogares_cuatro_adu,mapa_hogares_cinco_o_m,mapa_hogares_hogar_15_o,mapa_hogares_hogar_con_,Código_es,nombre_est,Latitud,Longitud,area_trocito,porcentaje
"593","06059",307.21493402,46.53983402,10.53941909,25.47717842,32.5732899,241.73228346,41.36807818,56.29053178,109.51086957,32.35294118,140,15.60165975,9.04564315,24.14937759,39251.388,"30859","62002","1142",1.958833619,"620","122","95","58","26","7","1","88","88","23","16","7","12","6","2","31","11","1","0","10","15","0","1","103",Tetuán,40.461241289999997,-3.698086598000000,39251.388,0.050
"594","06060",334.92422877,46.18776371,10.02109705,21.83544304,40.57971014,217.89473684,45.89371981,46.74922601,92.26190476,40.27777778,119.35483871,10.33755274,4.53586498,17.19409283,28325.134,"21000","45590","926",2.158508159,"450","65","46","48","14","10","0","79","57","22","18","0","21","3","1","28","14","2","0","15","7","0","0","103",Tetuán,40.461241289999997,-3.698086598000000,17232.232,0.022
"595","06061",617.74184623,48.27960526,8.55263158,25.32894737,31.6017316,296.15384615,33.76623377,51.24378109,93.89067524,23.75,142.85714286,9.64912281,5.37280702,15.46052632,14774.001,"22758","51274","940",2.248803828,"424","30","61","53","15","3","1","66","63","17","15","2","18","4","1","37","12","0","0","16","10","0","0","1005",Cuzco,40.458295749999998,-3.689950478000000,10688.398,0.014
"595","06061",617.74184623,48.27960526,8.55263158,25.32894737,31.6017316,296.15384615,33.76623377,51.24378109,93.89067524,23.75,142.85714286,9.64912281,5.37280702,15.46052632,14774.001,"22758","51274","940",2.248803828,"424","30","61","53","15","3","1","66","63","17","15","2","18","4","1","37","12","0","0","16","10","0","0","103",Tetuán,40.461241289999997,-3.698086598000000,8582.094,0.011
"596","06062",329.21316526,47.72196041,10.50895382,27.09707823,37.56521739,257.84753363,38.7826087,60.27190332,93.85065886,43.44262295,91.30434783,13.14797361,6.59754948,22.43166824,64502.822,"33434","74601","2049",2.205597417,"981","133","124","113","38","14","4","115","139","36","32","11","42","10","2","80","22","6","0","31","29","0","0","1005",Cuzco,40.458295749999998,-3.689950478000000,64502.822,0.082
"596","06062",329.21316526,47.72196041,10.50895382,27.09707823,37.56521739,257.84753363,38.7826087,60.27190332,93.85065886,43.44262295,91.30434783,13.14797361,6.59754948,22.43166824,64502.822,"33434","74601","2049",2.205597417,"981","133","124","113","38","14","4","115","139","36","32","11","42","10","2","80","22","6","0","31","29","0","0","103",Tetuán,40.461241289999997,-3.698086598000000,13487.457,0.017
"597","06063",227.94569204,48.36198547,10.97659403,28.73284907,36.79775281,261.76470588,38.20224719,65.86345382,85.82089552,51.64835165,107.14285714,10.73446328,5.16545601,17.67554479,54393.962,"34765","98221","1263",2.598765432,"482","21","38","55","25","5","0","44","86","18","20","4","30","4","5","58","18","0","1","21","29","0","0","1005",Cuzco,40.458295749999998,-3.689950478000000,54393.962,0.069
"597","06063",227.94569204,48.36198547,10.97659403,28.73284907,36.79775281,261.76470588,38.20224719,65.86345382,85.82089552,51.64835165,107.14285714,10.73446328,5.16545601,17.67554479,54393.962,"34765","98221","1263",2.598765432,"482","21","38","55","25","5","0","44","86","18","20","4","30","4","5","58","18","0","1","21","29","0","0","1006",Santiago Bernabéu,40.452231830000002,-3.690700526000000,9318.275,0.012
"598","06064",115.92785701,50.43646409,12.15469613,33.83977901,39.18367347,278.40909091,35.91836735,85.16624041,75.33632287,27.77777778,72.4137931,5.93922652,3.31491713,12.43093923,62497.326,"34765","98221","704",2.782608696,"261","12","7","31","10","4","0","8","64","10","13","3","18","1","2","34","18","0","0","4","22","0","0","1005",Cuzco,40.458295749999998,-3.689950478000000,62497.326,0.080
"598","06064",115.92785701,50.43646409,12.15469613,33.83977901,39.18367347,278.40909091,35.91836735,85.16624041,75.33632287,27.77777778,72.4137931,5.93922652,3.31491713,12.43093923,62497.326,"34765","98221","704",2.782608696,"261","12","7","31","10","4","0","8","64","10","13","3","18","1","2","34","18","0","0","4","22","0","0","103",Tetuán,40.461241289999997,-3.698086598000000,26101.037,0.033
"598","06064",115.92785701,50.43646409,12.15469613,33.83977901,39.18367347,278.40909091,35.91836735,85.16624041,75.33632287,27.77777778,72.4137931,5.93922652,3.31491713,12.43093923,62497.326,"34765","98221","704",2.782608696,"261","12","7","31","10","4","0","8","64","10","13","3","18","1","2","34","18","0","0","4","22","0","0","102",Valdeacederas,40.464446209999998,-3.695062804000000,11739.479,0.015
"599","06065",160.43416008,48.91163311,8.72483221,29.3064877,39.3129771,335.8974359,29.77099237,61.37184116,95.07042254,46.42857143,128,13.42281879,6.04026846,21.36465324,55763.673,"34765","89763","865",2.25848564,"403","47","48","48","21","5","0","44","60","15","8","3","19","4","4","26","11","1","0","20","18","0","1","1005",Cuzco,40.458295749999998,-3.689950478000000,52779.258,0.067
"599","06065",160.43416008,48.91163311,8.72483221,29.3064877,39.3129771,335.8974359,29.77099237,61.37184116,95.07042254,46.42857143,128,13.42281879,6.04026846,21.36465324,55763.673,"34765","89763","865",2.25848564,"403","47","48","48","21","5","0","44","60","15","8","3","19","4","4","26","11","1","0","20","18","0","1","101",Plaza de Castilla,40.466031219999998,-3.689354822000000,7502.997,0.010
"599","06065",160.43416008,48.91163311,8.72483221,29.3064877,39.3129771,335.8974359,29.77099237,61.37184116,95.07042254,46.42857143,128,13.42281879,6.04026846,21.36465324,55763.673,"34765","89763","865",2.25848564,"403","47","48","48","21","5","0","44","60","15","8","3","19","4","4","26","11","1","0","20","18","0","1","103",Tetuán,40.461241289999997,-3.698086598000000,23631.008,0.030
"599","06065",160.43416008,48.91163311,8.72483221,29.3064877,39.3129771,335.8974359,29.77099237,61.37184116,95.07042254,46.42857143,128,13.42281879,6.04026846,21.36465324,55763.673,"34765","89763","865",2.25848564,"403","47","48","48","21","5","0","44","60","15","8","3","19","4","4","26","11","1","0","20","18","0","1","102",Valdeacederas,40.464446209999998,-3.695062804000000,42065.641,0.054
"600","06066",466.26775187,46.71675239,9.62527553,23.80602498,37.34567901,247.32824427,40.43209877,50.22075055,97.81659389,27.71084337,111.9047619,15.50330639,8.7435709,25.20205731,29210.103,"23853","47742","1328",1.976190476,"697","113","106","82","27","8","4","107","79","28","17","7","23","5","1","54","10","1","0","11","13","0","1","1005",Cuzco,40.458295749999998,-3.689950478000000,14022.575,0.018
"600","06066",466.26775187,46.71675239,9.62527553,23.80602498,37.34567901,247.32824427,40.43209877,50.22075055,97.81659389,27.71084337,111.9047619,15.50330639,8.7435709,25.20205731,29210.103,"23853","47742","1328",1.976190476,"697","113","106","82","27","8","4","107","79","28","17","7","23","5","1","54","10","1","0","11","13","0","1","103",Tetuán,40.461241289999997,-3.698086598000000,29210.103,0.037
"600","06066",466.26775187,46.71675239,9.62527553,23.80602498,37.34567901,247.32824427,40.43209877,50.22075055,97.81659389,27.71084337,111.9047619,15.50330639,8.7435709,25.20205731,29210.103,"23853","47742","1328",1.976190476,"697","113","106","82","27","8","4","107","79","28","17","7","23","5","1","54","10","1","0","11","13","0","1","102",Valdeacederas,40.464446209999998,-3.695062804000000,22333.399,0.028
"601","06067",427.0292989,45.27679291,8.70265915,20.95084609,37.69230769,240.74074074,41.53846154,42.1534937,120.45454545,34.24657534,148,26.34971797,19.25866237,38.51732474,29082.001,"19200","42153","1195",2.196691176,"571","81","67","70","19","7","2","102","65","21","15","0","18","6","2","41","7","0","1","15","32","0","0","103",Tetuán,40.461241289999997,-3.698086598000000,29082.001,0.037
"601","06067",427.0292989,45.27679291,8.70265915,20.95084609,37.69230769,240.74074074,41.53846154,42.1534937,120.45454545,34.24657534,148,26.34971797,19.25866237,38.51732474,29082.001,"19200","42153","1195",2.196691176,"571","81","67","70","19","7","2","102","65","21","15","0","18","6","2","41","7","0","1","15","32","0","0","102",Valdeacederas,40.464446209999998,-3.695062804000000,29082.001,0.037
"602","06068",304.38757802,44.15948963,10.36682616,18.34130781,33.91304348,176.92307692,56.52173913,40.26845638,101.35135135,29.88505747,102.7027027,21.45135566,16.50717703,32.2169059,41226.925,"17375","37620","1243",2.176882662,"595","105","81","48","26","12","3","105","64","17","11","4","19","5","2","46","13","3","0","9","22","0","0","103",Tetuán,40.461241289999997,-3.698086598000000,41226.925,0.052
"602","06068",304.38757802,44.15948963,10.36682616,18.34130781,33.91304348,176.92307692,56.52173913,40.26845638,101.35135135,29.88505747,102.7027027,21.45135566,16.50717703,32.2169059,41226.925,"17375","37620","1243",2.176882662,"595","105","81","48","26","12","3","105","64","17","11","4","19","5","2","46","13","3","0","9","22","0","0","102",Valdeacederas,40.464446209999998,-3.695062804000000,41226.925,0.052
"603","06069",378.59261187,44.63313433,8.23880597,19.04477612,40.12539185,231.15942029,43.26018809,37.52052545,114.05975395,36.14457831,139.47368421,28.89552239,20.95522388,39.94029851,44274.443,"16959","36635","1546",2.150208623,"785","131","129","75","29","8","1","131","77","26","17","2","25","4","1","45","16","2","2","20","43","0","1","101",Plaza de Castilla,40.466031219999998,-3.689354822000000,22598.231,0.029
"603","06069",378.59261187,44.63313433,8.23880597,19.04477612,40.12539185,231.15942029,43.26018809,37.52052545,114.05975395,36.14457831,139.47368421,28.89552239,20.95522388,39.94029851,44274.443,"16959","36635","1546",2.150208623,"785","131","129","75","29","8","1","131","77","26","17","2","25","4","1","45","16","2","2","20","43","0","1","103",Tetuán,40.461241289999997,-3.698086598000000,33932.491,0.043
"603","06069",378.59261187,44.63313433,8.23880597,19.04477612,40.12539185,231.15942029,43.26018809,37.52052545,114.05975395,36.14457831,139.47368421,28.89552239,20.95522388,39.94029851,44274.443,"16959","36635","1546",2.150208623,"785","131","129","75","29","8","1","131","77","26","17","2","25","4","1","45","16","2","2","20","43","0","1","102",Valdeacederas,40.464446209999998,-3.695062804000000,44274.443,0.056
"604","06070",258.63206006,44.99452055,7.05479452,21.71232877,31.54574132,307.76699029,32.49211356,40.38461538,153.65853659,35.71428571,185.18518519,17.80821918,9.38356164,26.43835616,56491.241,"25279","43968","1391",1.710947109,"860","194","147","99","42","8","4","171","69","22","15","5","17","3","1","29","6","1","0","15","11","0","1","101",Plaza de Castilla,40.466031219999998,-3.689354822000000,48522.838,0.062
"604","06070",258.63206006,44.99452055,7.05479452,21.71232877,31.54574132,307.76699029,32.49211356,40.38461538,153.65853659,35.71428571,185.18518519,17.80821918,9.38356164,26.43835616,56491.241,"25279","43968","1391",1.710947109,"860","194","147","99","42","8","4","171","69","22","15","5","17","3","1","29","6","1","0","15","11","0","1","103",Tetuán,40.461241289999997,-3.698086598000000,18383.757,0.023
"604","06070",258.63206006,44.99452055,7.05479452,21.71232877,31.54574132,307.76699029,32.49211356,40.38461538,153.65853659,35.71428571,185.18518519,17.80821918,9.38356164,26.43835616,56491.241,"25279","43968","1391",1.710947109,"860","194","147","99","42","8","4","171","69","22","15","5","17","3","1","29","6","1","0","15","11","0","1","102",Valdeacederas,40.464446209999998,-3.695062804000000,56491.241,0.072
"605","06071",151.10374955,46.47612225,8.97803247,25.11938873,36.88212928,279.78723404,35.74144487,51.73913043,104.74777448,91.78082192,122.22222222,15.95033429,10.69723018,24.35530086,69339.752,"29027","62957","1013",2.206971678,"471","58","58","65","29","4","3","55","60","14","15","1","16","3","5","31","15","1","0","14","23","1","0","1005",Cuzco,40.458295749999998,-3.689950478000000,12946.505,0.016
"605","06071",151.10374955,46.47612225,8.97803247,25.11938873,36.88212928,279.78723404,35.74144487,51.73913043,104.74777448,91.78082192,122.22222222,15.95033429,10.69723018,24.35530086,69339.752,"29027","62957","1013",2.206971678,"471","58","58","65","29","4","3","55","60","14","15","1","16","3","5","31","15","1","0","14","23","1","0","101",Plaza de Castilla,40.466031219999998,-3.689354822000000,69339.752,0.088
"605","06071",151.10374955,46.47612225,8.97803247,25.11938873,36.88212928,279.78723404,35.74144487,51.73913043,104.74777448,91.78082192,122.22222222,15.95033429,10.69723018,24.35530086,69339.752,"29027","62957","1013",2.206971678,"471","58","58","65","29","4","3","55","60","14","15","1","16","3","5","31","15","1","0","14","23","1","0","102",Valdeacederas,40.464446209999998,-3.695062804000000,68070.785,0.087
"606","06072",277.4268716,45.67892377,8.74439462,22.01793722,33.19755601,251.79487179,39.71486762,44.43005181,116.85393258,31.03448276,83.33333333,22.06278027,14.97757848,32.60089686,80439.052,"20514","41732","2124",2.05019305,"1081","180","200","101","55","11","2","130","114","32","28","3","35","8","3","65","21","1","2","39","50","0","1","101",Plaza de Castilla,40.466031219999998,-3.689354822000000,79990.248,0.102
"606","06072",277.4268716,45.67892377,8.74439462,22.01793722,33.19755601,251.79487179,39.71486762,44.43005181,116.85393258,31.03448276,83.33333333,22.06278027,14.97757848,32.60089686,80439.052,"20514","41732","2124",2.05019305,"1081","180","200","101","55","11","2","130","114","32","28","3","35","8","3","65","21","1","2","39","50","0","1","102",Valdeacederas,40.464446209999998,-3.695062804000000,80261.885,0.102
"606","06072",277.4268716,45.67892377,8.74439462,22.01793722,33.19755601,251.79487179,39.71486762,44.43005181,116.85393258,31.03448276,83.33333333,22.06278027,14.97757848,32.60089686,80439.052,"20514","41732","2124",2.05019305,"1081","180","200","101","55","11","2","130","114","32","28","3","35","8","3","65","21","1","2","39","50","0","1","903",Ventilla,40.469618799999999,-3.695724704000000,48241.125,0.061
"607","06073",340.39016093,42.56602709,12.24604966,15.01128668,31.20300752,122.58064516,81.57894737,37.47090768,83.61823362,74.10714286,76.5625,19.52595937,15.29345372,33.86004515,52095.095,"13184","31560","1733",2.383768913,"743","79","94","76","27","26","0","136","67","24","20","6","29","12","5","52","18","6","1","21","43","1","0","903",Ventilla,40.469618799999999,-3.695724704000000,52095.095,0.066
"608","06074",241.08333954,48.28241263,9.47012401,22.77339346,38.11881188,240.47619048,41.58415842,47.58735441,59.84042553,41.55844156,105.26315789,9.47012401,5.63697858,17.13641488,36818.566,"13677","28568","880",2.090261283,"425","58","50","53","18","7","1","73","51","13","11","3","16","3","4","29","6","0","0","17","12","0","0","101",Plaza de Castilla,40.466031219999998,-3.689354822000000,21252.066,0.027
"608","06074",241.08333954,48.28241263,9.47012401,22.77339346,38.11881188,240.47619048,41.58415842,47.58735441,59.84042553,41.55844156,105.26315789,9.47012401,5.63697858,17.13641488,36818.566,"13677","28568","880",2.090261283,"425","58","50","53","18","7","1","73","51","13","11","3","16","3","4","29","6","0","0","17","12","0","0","102",Valdeacederas,40.464446209999998,-3.695062804000000,36818.554,0.047
"608","06074",241.08333954,48.28241263,9.47012401,22.77339346,38.11881188,240.47619048,41.58415842,47.58735441,59.84042553,41.55844156,105.26315789,9.47012401,5.63697858,17.13641488,36818.566,"13677","28568","880",2.090261283,"425","58","50","53","18","7","1","73","51","13","11","3","16","3","4","29","6","0","0","17","12","0","0","903",Ventilla,40.469618799999999,-3.695724704000000,36818.566,0.047
"609","06075",383.38357162,44.53523035,9.75609756,19.60252936,37.32718894,200.92592593,49.76958525,41.5601023,103.11688312,72.58064516,162.5,27.28093948,21.13821138,38.03071364,28895.143,"13977","34678","1066",2.467592593,"452","48","59","43","15","6","0","64","51","14","14","2","26","8","1","35","11","1","1","20","33","0","0","101",Plaza de Castilla,40.466031219999998,-3.689354822000000,19459.876,0.025
"609","06075",383.38357162,44.53523035,9.75609756,19.60252936,37.32718894,200.92592593,49.76958525,41.5601023,103.11688312,72.58064516,162.5,27.28093948,21.13821138,38.03071364,28895.143,"13977","34678","1066",2.467592593,"452","48","59","43","15","6","0","64","51","14","14","2","26","8","1","35","11","1","1","20","33","0","0","903",Ventilla,40.469618799999999,-3.695724704000000,28895.143,0.037
"610","06076",114.0690992,44.41410392,8.90774125,20.25450689,48.16753927,227.38095238,43.97905759,41.16766467,141.15523466,50.90909091,150,24.9204666,15.0583245,34.14634146,82728.384,"19543","41386","915",2.065462754,"461","78","84","33","17","4","1","72","51","14","15","3","11","4","0","34","7","3","0","14","16","0","0","101",Plaza de Castilla,40.466031219999998,-3.689354822000000,82728.384,0.105
"610","06076",114.0690992,44.41410392,8.90774125,20.25450689,48.16753927,227.38095238,43.97905759,41.16766467,141.15523466,50.90909091,150,24.9204666,15.0583245,34.14634146,82728.384,"19543","41386","915",2.065462754,"461","78","84","33","17","4","1","72","51","14","15","3","11","4","0","34","7","3","0","14","16","0","0","102",Valdeacederas,40.464446209999998,-3.695062804000000,22092.897,0.028
