fid;COD_SEC;hog_troc;pob_troc;%una_mujer_pon;%un_hombre_pon;%una_muj_1_pon;%un_homb_1_pon;%una_muje__pon;%un_hombr__pon;%dos_adult_pon;%dos_adul__pon;%dos_adu_1_pon;%dos_adu_2_pon;%dos_adu_3_pon;%dos_adu_4_pon;%dos_adu_5_pon;%dos_adu_6_pon;%tres_adul_pon;%dos_adu_7_pon;%dos_adu_8_pon;%dos_adu_9_pon;%cuatro_ad_pon;%cinco_o_m_pon;%hogar_15__pon;%hogar_con_pon;%pob_15_pon;%pob_65_pon;%pob_ext_pon;Densidad_pon;Edad_Prome_pon;per_hog_sec_pon;renta_per_sec_pon;renta_hog_sec_pon
613;6079;152;338;0,0257;0,0257;0,0392;0,0184;0,0043;0,0013;0,0484;0,0428;0,0135;0,0086;0,0043;0,0165;0,0028;0,0007;0,0372;0,0086;0,0013;0,0000;0,0171;0,0128;0,0000;0,0000;0,0316;0,0813;0,0622;124,45009228;15,332733;0,79052459;6995,527;16972,452
614;6080;227;500;0,0521;0,0655;0,0326;0,0126;0,0065;0,0009;0,0781;0,0382;0,0256;0,0200;0,0026;0,0135;0,0041;0,0017;0,0308;0,0100;0,0009;0,0000;0,0182;0,0200;0,0009;0,0000;0,0525;0,0681;0,1237;119,68920381;18,008536;1,01738086;7311,164;17007,592
615;6081;953;2515;0,0958;0,1007;0,0707;0,0213;0,0232;0,0000;0,1520;0,1045;0,0397;0,0358;0,0155;0,0523;0,0128;0,0068;0,0823;0,0378;0,0077;0,0058;0,0494;0,0494;0,0048;0,0000;0,1268;0,1626;0,2130;326,09663648;40,970369;2,68395304;12267,464;32366,048
616;6084;163;451;0,0227;0,0234;0,0176;0,0061;0,0066;0,0017;0,0339;0,0249;0,0124;0,0105;0,0029;0,0176;0,0040;0,0032;0,0234;0,0098;0,0024;0,0010;0,0098;0,0076;0,0017;0,0000;0,0368;0,0376;0,0449;19,22154880;9,959728;0,69015008;2989,488;7879,980
616;6084;310;857;0,0432;0,0445;0,0334;0,0116;0,0125;0,0032;0,0645;0,0473;0,0237;0,0200;0,0056;0,0334;0,0076;0,0060;0,0445;0,0186;0,0046;0,0019;0,0186;0,0144;0,0032;0,0000;0,0701;0,0715;0,0854;36,55245346;18,939810;1,31241654;5684,928;14984,880
617;6085;677;1664;0,1060;0,1230;0,0750;0,0430;0,0180;0,0060;0,1460;0,1140;0,0300;0,0220;0,0040;0,0430;0,0133;0,0040;0,0920;0,0400;0,0060;0,0030;0,0380;0,0660;0,0060;0,0010;0,1050;0,1580;0,3450;406,92750877;42,377193;2,61224490;12999,000;33225,000
618;6089;189;462;0,0279;0,0544;0,0258;0,0122;0,0061;0,0014;0,0430;0,0365;0,0265;0,0090;0,0039;0,0236;0,0041;0,0029;0,0319;0,0097;0,0029;0,0014;0,0143;0,0211;0,0000;0,0000;0,0469;0,0616;0,0741;78,11022174;15,245057;0,89326886;4637,532;11612,088
618;6089;258;632;0,0382;0,0745;0,0353;0,0167;0,0083;0,0020;0,0588;0,0500;0,0363;0,0123;0,0054;0,0323;0,0056;0,0039;0,0436;0,0132;0,0039;0,0020;0,0196;0,0289;0,0000;0,0000;0,0642;0,0843;0,1014;106,91063870;20,866139;1,22263056;6347,460;15893,640
619;6090;738;1803;0,1096;0,1072;0,0520;0,0106;0,0171;0,0024;0,1210;0,0739;0,0447;0,0292;0,0065;0,0430;0,0179;0,0065;0,0609;0,0171;0,0032;0,0016;0,0268;0,0585;0,0008;0,0016;0,1177;0,1039;0,2209;323,49249053;32,783066;2,08157044;10870,244;27821,556
620;6091;648;1518;0,1277;0,1277;0,0806;0,0288;0,0115;0,0038;0,1632;0,0864;0,0346;0,0240;0,0029;0,0538;0,0142;0,0029;0,0614;0,0173;0,0086;0,0000;0,0413;0,0672;0,0000;0,0010;0,0902;0,1565;0,2525;390,20138028;40,953337;2,31365854;14521,920;35147,520
620;6091;675;1581;0,1330;0,1330;0,0840;0,0300;0,0120;0,0040;0,1700;0,0900;0,0360;0,0250;0,0030;0,0560;0,0148;0,0030;0,0640;0,0180;0,0090;0,0000;0,0430;0,0700;0,0000;0,0010;0,0940;0,1630;0,2630;406,45977113;42,659727;2,41006098;15127,000;36612,000
621;6092;504;1186;0,1210;0,1090;0,1130;0,0280;0,0140;0,0040;0,1470;0,1230;0,0360;0,0200;0,0040;0,0360;0,0159;0,0040;0,0770;0,0320;0,0020;0,0020;0,0500;0,0630;0,0000;0,0000;0,0900;0,2160;0,2250;240,58197509;45,952720;2,39595960;16361,000;38975,000
621;6092;504;1186;0,1210;0,1090;0,1130;0,0280;0,0140;0,0040;0,1470;0,1230;0,0360;0,0200;0,0040;0,0360;0,0159;0,0040;0,0770;0,0320;0,0020;0,0020;0,0500;0,0630;0,0000;0,0000;0,0900;0,2160;0,2250;240,58197509;45,952720;2,39595960;16361,000;38975,000
622;6093;274;660;0,0656;0,0666;0,0360;0,0146;0,0053;0,0000;0,0637;0,0399;0,0258;0,0131;0,0024;0,0301;0,0078;0,0019;0,0379;0,0156;0,0000;0,0010;0,0248;0,0345;0,0000;0,0000;0,0491;0,0744;0,1545;231,35337807;20,800731;1,23453084;6305,364;16074,450
622;6093;430;1036;0,1029;0,1044;0,0564;0,0229;0,0084;0,0000;0,0998;0,0625;0,0404;0,0206;0,0038;0,0472;0,0122;0,0030;0,0594;0,0244;0,0000;0,0015;0,0389;0,0541;0,0000;0,0000;0,0770;0,1166;0,2423;362,73924709;32,613492;1,93562243;9886,188;25203,150
623;6094;278;601;0,0390;0,0519;0,0209;0,0046;0,0046;0,0025;0,0586;0,0261;0,0095;0,0064;0,0009;0,0172;0,0041;0,0018;0,0193;0,0064;0,0031;0,0006;0,0135;0,0157;0,0000;0,0000;0,0322;0,0399;0,0881;121,02404619;12,784211;0,70754471;4680,215;10758,201
623;6094;132;286;0,0185;0,0247;0,0099;0,0022;0,0022;0,0012;0,0279;0,0124;0,0045;0,0031;0,0004;0,0082;0,0019;0,0009;0,0092;0,0031;0,0015;0,0003;0,0064;0,0074;0,0000;0,0000;0,0153;0,0190;0,0419;57,55540959;6,079788;0,33648706;2225,770;5116,278
627;6099;36;70;0,0054;0,0070;0,0031;0,0011;0,0007;0,0002;0,0085;0,0031;0,0028;0,0008;0,0003;0,0017;0,0010;0,0004;0,0030;0,0011;0,0004;0,0003;0,0014;0,0015;0,0000;0,0000;0,0055;0,0059;0,0129;1,74132693;1,800602;0,11003443;522,676;1309,220
627;6099;38;75;0,0057;0,0075;0,0033;0,0012;0,0008;0,0002;0,0091;0,0033;0,0030;0,0008;0,0003;0,0018;0,0010;0,0005;0,0032;0,0012;0,0005;0,0003;0,0015;0,0016;0,0000;0,0000;0,0059;0,0063;0,0138;1,86005376;1,923370;0,11753678;558,313;1398,485
627;6099;18;35;0,0027;0,0035;0,0016;0,0006;0,0004;0,0001;0,0042;0,0016;0,0014;0,0004;0,0002;0,0009;0,0005;0,0002;0,0015;0,0006;0,0002;0,0001;0,0007;0,0007;0,0000;0,0000;0,0028;0,0030;0,0064;0,87066346;0,900301;0,05501721;261,338;654,610
631;6104;291;652;0,0893;0,0821;0,0308;0,0133;0,0072;0,0010;0,0841;0,0380;0,0318;0,0128;0,0046;0,0154;0,0072;0,0036;0,0354;0,0133;0,0000;0,0000;0,0108;0,0318;0,0000;0,0010;0,0610;0,0616;0,1585;190,80376407;20,885213;1,19983425;6847,011;16319,043
632;6105;313;680;0,0545;0,0562;0,0273;0,0104;0,0059;0,0007;0,0628;0,0231;0,0135;0,0086;0,0007;0,0135;0,0042;0,0021;0,0221;0,0076;0,0014;0,0000;0,0128;0,0173;0,0000;0,0007;0,0407;0,0469;0,0987;139,73667312;14,446433;0,78743056;5221,575;12139,860
632;6105;907;1972;0,1580;0,1630;0,0790;0,0300;0,0170;0,0020;0,1820;0,0670;0,0390;0,0250;0,0020;0,0390;0,0121;0,0060;0,0640;0,0220;0,0040;0,0000;0,0370;0,0500;0,0000;0,0020;0,1180;0,1360;0,2860;405,03383513;41,873718;2,28240741;15135,000;35188,000
633;6106;539;1275;0,1544;0,1325;0,0717;0,0199;0,0149;0,0060;0,1653;0,0787;0,0548;0,0349;0,0040;0,0388;0,0203;0,0070;0,0757;0,0329;0,0060;0,0000;0,0259;0,0518;0,0000;0,0000;0,1205;0,1384;0,2669;361,54021681;41,530372;2,39639098;14662,116;35388,876
633;6106;541;1280;0,1550;0,1330;0,0720;0,0200;0,0150;0,0060;0,1660;0,0790;0,0550;0,0350;0,0040;0,0390;0,0203;0,0070;0,0760;0,0330;0,0060;0,0000;0,0260;0,0520;0,0000;0,0000;0,1210;0,1390;0,2680;362,99218555;41,697161;2,40601504;14721,000;35531,000
634;6107;614;1297;0,1211;0,1067;0,1157;0,0344;0,0217;0,0027;0,1401;0,1130;0,0344;0,0136;0,0027;0,0344;0,0093;0,0036;0,0597;0,0163;0,0027;0,0009;0,0262;0,0443;0,0000;0,0000;0,0868;0,1935;0,2323;363,82283452;41,281854;1,97148936;14660,168;32175,168
634;6107;679;1435;0,1340;0,1180;0,1280;0,0380;0,0240;0,0030;0,1550;0,1250;0,0380;0,0150;0,0030;0,0380;0,0103;0,0040;0,0660;0,0180;0,0030;0,0010;0,0290;0,0490;0,0000;0,0000;0,0960;0,2140;0,2570;402,45888774;45,665768;2,18085106;16217,000;35592,000
635;6108;608;1444;0,1530;0,1280;0,0840;0,0200;0,0100;0,0030;0,1710;0,0760;0,0460;0,0280;0,0080;0,0510;0,0115;0,0050;0,0610;0,0080;0,0050;0,0000;0,0440;0,0870;0,0000;0,0000;0,1140;0,1410;0,3600;394,72923233;42,248691;2,52447552;13938,000;35539,000
636;6109;899;2127;0,1230;0,1510;0,0730;0,0220;0,0220;0,0020;0,1720;0,0790;0,0370;0,0270;0,0060;0,0460;0,0156;0,0100;0,0810;0,0130;0,0110;0,0030;0,0330;0,0700;0,0010;0,0000;0,1140;0,1430;0,3310;420,83419891;41,985981;2,58444715;13477,000;34747,000
637;6110;316;671;0,0788;0,0793;0,0328;0,0117;0,0075;0,0019;0,0905;0,0328;0,0183;0,0070;0,0005;0,0216;0,0070;0,0019;0,0258;0,0127;0,0005;0,0005;0,0155;0,0216;0,0000;0,0000;0,0422;0,0638;0,1388;149,15095207;19,980553;1,05359341;7504,469;17014,382
641;6114;457;1004;0,0736;0,0707;0,0306;0,0134;0,0086;0,0005;0,0899;0,0335;0,0201;0,0201;0,0029;0,0191;0,0055;0,0014;0,0363;0,0134;0,0014;0,0005;0,0148;0,0210;0,0000;0,0005;0,0554;0,0626;0,1138;212,96011179;19,809993;1,12156425;7250,782;17048,826
643;6116;226;495;0,0311;0,0322;0,0188;0,0068;0,0036;0,0005;0,0381;0,0218;0,0102;0,0048;0,0011;0,0107;0,0039;0,0011;0,0175;0,0039;0,0009;0,0002;0,0095;0,0093;0,0000;0,0005;0,0245;0,0402;0,0608;109,74658033;9,954718;0,52248312;3352,563;7767,032
644;6117;638;1440;0,1094;0,0928;0,0557;0,0146;0,0066;0,0020;0,1154;0,0656;0,0305;0,0166;0,0033;0,0312;0,0055;0,0027;0,0338;0,0152;0,0020;0,0007;0,0219;0,0365;0,0007;0,0000;0,0716;0,1067;0,1856;232,44677587;28,318309;1,59472425;11170,887;26061,204
644;6117;603;1362;0,1035;0,0878;0,0527;0,0138;0,0063;0,0019;0,1091;0,0621;0,0288;0,0157;0,0031;0,0295;0,0052;0,0025;0,0320;0,0144;0,0019;0,0006;0,0207;0,0345;0,0006;0,0000;0,0677;0,1009;0,1756;219,82523148;26,780663;1,50813289;10564,323;24646,116
645;6118;405;927;0,1090;0,1160;0,1330;0,0320;0,0000;0,0000;0,1410;0,1360;0,0400;0,0300;0,0070;0,0300;0,0198;0,0020;0,0620;0,0220;0,0050;0,0020;0,0320;0,0810;0,0000;0,0000;0,0960;0,2190;0,2870;520,24766091;46,017382;2,38303342;15363,000;36945,000
646;6119;442;989;0,0950;0,1180;0,1110;0,0360;0,0140;0,0070;0,1790;0,1150;0,0380;0,0250;0,0090;0,0570;0,0136;0,0090;0,0500;0,0110;0,0050;0,0020;0,0320;0,0750;0,0000;0,0000;0,1130;0,1720;0,3130;688,96946016;43,063619;2,41219512;14587,000;34878,000
647;6120;595;1462;0,1110;0,1110;0,1090;0,0200;0,0170;0,0000;0,1280;0,1180;0,0350;0,0350;0,0020;0,0390;0,0050;0,0070;0,0960;0,0200;0,0050;0,0000;0,0440;0,0940;0,0020;0,0030;0,1190;0,1810;0,3290;660,68748914;43,476923;2,62477558;12526,000;33286,000
648;6121;458;1074;0,1237;0,1014;0,1082;0,0258;0,0258;0,0052;0,0996;0,0868;0,0309;0,0198;0,0034;0,0455;0,0113;0,0034;0,0550;0,0180;0,0034;0,0034;0,0369;0,0515;0,0017;0,0000;0,1005;0,1761;0,2345;361,98830280;38,597376;2,07287645;12194,364;29126,113
649;6122;463;1072;0,0657;0,0663;0,0730;0,0201;0,0122;0,0024;0,0845;0,0760;0,0182;0,0207;0,0067;0,0249;0,0064;0,0043;0,0456;0,0213;0,0024;0,0024;0,0213;0,0334;0,0000;0,0006;0,0778;0,1265;0,1453;293,17678309;26,829367;1,45639130;9257,408;22461,344
649;6122;535;1239;0,0759;0,0766;0,0844;0,0232;0,0141;0,0028;0,0977;0,0879;0,0211;0,0239;0,0077;0,0288;0,0074;0,0049;0,0527;0,0246;0,0028;0,0028;0,0246;0,0387;0,0000;0,0007;0,0900;0,1462;0,1680;338,98565545;31,021455;1,68395245;10703,878;25970,929
650;6123;592;1344;0,1520;0,1230;0,1030;0,0220;0,0220;0,0020;0,1400;0,0860;0,0460;0,0250;0,0050;0,0410;0,0152;0,0120;0,0840;0,0240;0,0030;0,0020;0,0390;0,0520;0,0000;0,0020;0,1340;0,1400;0,2910;603,07925560;40,712796;2,40000000;14138,000;34298,000
651;6124;482;1131;0,1160;0,1020;0,0980;0,0120;0,0250;0,0040;0,1800;0,0890;0,0390;0,0290;0,0080;0,0500;0,0083;0,0020;0,1060;0,0250;0,0060;0,0020;0,0310;0,0640;0,0000;0,0020;0,1200;0,1550;0,2690;405,63427222;41,716807;2,45336226;14314,000;35365,000
652;6125;728;1521;0,1250;0,0930;0,1070;0,0770;0,0210;0,0040;0,1240;0,1610;0,0320;0,0330;0,0050;0,0590;0,0082;0,0010;0,0740;0,0320;0,0010;0,0000;0,0250;0,0160;0,0000;0,0010;0,0980;0,2990;0,0700;223,51265724;48,471110;2,16975749;24724,000;53629,000
653;6126;673;1413;0,1800;0,1550;0,1030;0,0340;0,0150;0,0040;0,1620;0,0740;0,0510;0,0120;0,0030;0,0310;0,0089;0,0090;0,0530;0,0130;0,0040;0,0010;0,0250;0,0610;0,0000;0,0000;0,1080;0,1560;0,3030;392,28387157;43,054799;2,20093458;15276,000;33763,000
653;6126;458;961;0,1224;0,1054;0,0700;0,0231;0,0102;0,0027;0,1102;0,0503;0,0347;0,0082;0,0020;0,0211;0,0061;0,0061;0,0360;0,0088;0,0027;0,0007;0,0170;0,0415;0,0000;0,0000;0,0734;0,1061;0,2060;266,75303267;29,277263;1,49663551;10387,680;22958,840
653;6126;385;808;0,1030;0,0887;0,0589;0,0194;0,0086;0,0023;0,0927;0,0423;0,0292;0,0069;0,0017;0,0177;0,0051;0,0051;0,0303;0,0074;0,0023;0,0006;0,0143;0,0349;0,0000;0,0000;0,0618;0,0892;0,1733;224,38637454;24,627345;1,25893458;8737,872;19312,436
654;6127;139;347;0,0232;0,0205;0,0215;0,0090;0,0039;0,0000;0,0403;0,0273;0,0102;0,0051;0,0010;0,0154;0,0034;0,0022;0,0205;0,0112;0,0029;0,0022;0,0102;0,0137;0,0000;0,0000;0,0268;0,0444;0,0264;73,41730102;10,650567;0,62673646;3510,184;9087,292
654;6127;569;1423;0,0950;0,0840;0,0880;0,0370;0,0160;0,0000;0,1650;0,1120;0,0420;0,0210;0,0040;0,0630;0,0141;0,0090;0,0840;0,0460;0,0120;0,0090;0,0420;0,0560;0,0000;0,0000;0,1100;0,1820;0,1080;300,89057797;43,649864;2,56859206;14386,000;37243,000
654;6127;184;460;0,0307;0,0271;0,0284;0,0120;0,0052;0,0000;0,0533;0,0362;0,0136;0,0068;0,0013;0,0203;0,0045;0,0029;0,0271;0,0149;0,0039;0,0029;0,0136;0,0181;0,0000;0,0000;0,0355;0,0588;0,0349;97,18765668;14,098906;0,82965523;4646,678;12029,489
655;6128;600;1337;0,1120;0,1070;0,1170;0,0230;0,0200;0,0050;0,1220;0,1370;0,0470;0,0250;0,0080;0,0580;0,0100;0,0000;0,0980;0,0300;0,0030;0,0050;0,0270;0,0470;0,0000;0,0000;0,1000;0,2010;0,1800;408,05764970;45,629009;2,30517241;13871,000;32058,000
656;6129;845;1895;0,1248;0,1229;0,0652;0,0363;0,0214;0,0084;0,1592;0,0829;0,0428;0,0177;0,0093;0,0363;0,0174;0,0037;0,0680;0,0242;0,0074;0,0019;0,0344;0,0447;0,0009;0,0000;0,1052;0,1462;0,2160;360,95308618;39,791133;2,14077401;13570,256;31262,980
656;6129;908;2035;0,1340;0,1320;0,0700;0,0390;0,0230;0,0090;0,1710;0,0890;0,0460;0,0190;0,0100;0,0390;0,0187;0,0040;0,0730;0,0260;0,0080;0,0020;0,0370;0,0480;0,0010;0,0000;0,1130;0,1570;0,2320;387,70471126;42,740208;2,29943503;14576,000;33580,000
656;6129;138;309;0,0204;0,0201;0,0106;0,0059;0,0035;0,0014;0,0260;0,0135;0,0070;0,0029;0,0015;0,0059;0,0028;0,0006;0,0111;0,0040;0,0012;0,0003;0,0056;0,0073;0,0002;0,0000;0,0172;0,0239;0,0353;58,93111611;6,496512;0,34951412;2215,552;5104,160
657;7001;597;1136;0,1620;0,1510;0,1290;0,0470;0,0050;0,0030;0,1570;0,0850;0,0370;0,0130;0,0070;0,0280;0,0117;0,0000;0,0670;0,0400;0,0020;0,0000;0,0270;0,0270;0,0000;0,0000;0,0770;0,2160;0,2040;468,29164944;44,986261;2,03584229;23314,000;48435,000
657;7001;422;803;0,1145;0,1068;0,0912;0,0332;0,0035;0,0021;0,1110;0,0601;0,0262;0,0092;0,0049;0,0198;0,0083;0,0000;0,0474;0,0283;0,0014;0,0000;0,0191;0,0191;0,0000;0,0000;0,0544;0,1527;0,1442;331,08219615;31,805287;1,43934050;16482,998;34243,545
658;7002;380;825;0,1450;0,0950;0,1450;0,0390;0,0050;0,0000;0,1110;0,1260;0,0450;0,0240;0,0080;0,0420;0,0079;0,0050;0,0710;0,0450;0,0000;0,0000;0,0470;0,0390;0,0000;0,0000;0,0800;0,2490;0,1760;564,49063536;46,614387;2,29166667;23343,000;54445,000
659;7003;627;1204;0,1980;0,1710;0,1080;0,0450;0,0060;0,0050;0,1480;0,0850;0,0350;0,0270;0,0050;0,0300;0,0064;0,0020;0,0570;0,0140;0,0060;0,0000;0,0210;0,0300;0,0000;0,0000;0,0960;0,1960;0,2270;514,31413983;43,924242;2,00332779;21246,000;43427,000
660;7004;842;1641;0,1690;0,1500;0,1240;0,0300;0,0150;0,0010;0,1650;0,1020;0,0340;0,0330;0,0000;0,0260;0,0059;0,0040;0,0670;0,0170;0,0040;0,0010;0,0290;0,0240;0,0010;0,0000;0,0840;0,2070;0,2090;521,32029675;45,219599;2,07196970;22422,000;46372,000
661;7006;728;1430;0,1300;0,1090;0,1590;0,0430;0,0050;0,0030;0,1200;0,1590;0,0380;0,0260;0,0100;0,0450;0,0041;0,0030;0,0650;0,0230;0,0050;0,0000;0,0260;0,0260;0,0000;0,0000;0,0820;0,2930;0,1290;549,20776799;48,711126;2,07547170;25062,000;52515,000
661;7006;728;1430;0,1300;0,1090;0,1590;0,0430;0,0050;0,0030;0,1200;0,1590;0,0380;0,0260;0,0100;0,0450;0,0041;0,0030;0,0650;0,0230;0,0050;0,0000;0,0260;0,0260;0,0000;0,0000;0,0820;0,2930;0,1290;549,20776799;48,711126;2,07547170;25062,000;52515,000
662;7007;403;915;0,1220;0,1070;0,1410;0,0320;0,0100;0,0020;0,1240;0,1360;0,0370;0,0550;0,0170;0,0250;0,0074;0,0100;0,0920;0,0270;0,0000;0,0000;0,0300;0,0250;0,0000;0,0000;0,1280;0,2420;0,1090;415,53582347;45,287330;2,27611940;23724,000;54553,000
662;7007;403;915;0,1220;0,1070;0,1410;0,0320;0,0100;0,0020;0,1240;0,1360;0,0370;0,0550;0,0170;0,0250;0,0074;0,0100;0,0920;0,0270;0,0000;0,0000;0,0300;0,0250;0,0000;0,0000;0,1280;0,2420;0,1090;415,53582347;45,287330;2,27611940;23724,000;54553,000
663;7008;388;861;0,0445;0,0425;0,1159;0,0445;0,0013;0,0020;0,0762;0,1206;0,0222;0,0270;0,0094;0,0270;0,0059;0,0013;0,0586;0,0270;0,0034;0,0000;0,0243;0,0209;0,0000;0,0000;0,0708;0,2217;0,0586;305,66087212;33,670393;1,54801799;19600,594;45601,492
663;7008;576;1277;0,0660;0,0630;0,1720;0,0660;0,0020;0,0030;0,1130;0,1790;0,0330;0,0400;0,0140;0,0400;0,0087;0,0020;0,0870;0,0400;0,0050;0,0000;0,0360;0,0310;0,0000;0,0000;0,1050;0,3290;0,0870;453,50277762;49,956073;2,29676259;29081,000;67658,000
664;7009;436;829;0,1540;0,1630;0,1010;0,0500;0,0110;0,0000;0,1400;0,1080;0,0460;0,0110;0,0110;0,0320;0,0115;0,0020;0,0690;0,0210;0,0000;0,0000;0,0300;0,0390;0,0000;0,0000;0,0810;0,2370;0,2050;610,93830848;45,511211;2,08816121;21183,000;45215,000
664;7009;436;829;0,1540;0,1630;0,1010;0,0500;0,0110;0,0000;0,1400;0,1080;0,0460;0,0110;0,0110;0,0320;0,0115;0,0020;0,0690;0,0210;0,0000;0,0000;0,0300;0,0390;0,0000;0,0000;0,0810;0,2370;0,2050;610,93830848;45,511211;2,08816121;21183,000;45215,000
665;7010;456;985;0,1445;0,1245;0,0891;0,0364;0,0182;0,0018;0,1109;0,1154;0,0345;0,0236;0,0091;0,0400;0,0072;0,0000;0,0691;0,0109;0,0000;0,0000;0,0345;0,0400;0,0000;0,0000;0,0982;0,2063;0,1773;296,45147491;41,138035;2,02331828;20377,962;46189,017
665;7010;196;423;0,0620;0,0534;0,0382;0,0156;0,0078;0,0008;0,0476;0,0495;0,0148;0,0101;0,0039;0,0172;0,0031;0,0000;0,0296;0,0047;0,0000;0,0000;0,0148;0,0172;0,0000;0,0000;0,0421;0,0885;0,0761;127,19040178;17,649982;0,86809035;8743,020;19817,070
666;7011;366;674;0,1073;0,1009;0,0661;0,0232;0,0035;0,0017;0,0829;0,0568;0,0220;0,0203;0,0017;0,0186;0,0046;0,0017;0,0348;0,0128;0,0000;0,0000;0,0081;0,0110;0,0000;0,0012;0,0505;0,1282;0,1067;291,33255038;25,928636;1,15206838;12046,020;24027,080
667;7012;444;849;0,1162;0,0809;0,0839;0,0162;0,0066;0,0000;0,0839;0,0623;0,0168;0,0120;0,0030;0,0234;0,0049;0,0006;0,0443;0,0072;0,0054;0,0000;0,0114;0,0186;0,0000;0,0000;0,0461;0,1480;0,1216;313,26330625;27,825467;1,20994587;13358,898;27443,784
667;7012;486;930;0,1273;0,0886;0,0918;0,0177;0,0072;0,0000;0,0918;0,0682;0,0184;0,0131;0,0033;0,0256;0,0053;0,0007;0,0485;0,0079;0,0059;0,0000;0,0125;0,0203;0,0000;0,0000;0,0505;0,1620;0,1332;343,07300317;30,473299;1,32508262;14630,112;30055,296
667;7012;740;1417;0,1938;0,1349;0,1399;0,0270;0,0110;0,0000;0,1399;0,1039;0,0280;0,0200;0,0050;0,0390;0,0081;0,0010;0,0739;0,0120;0,0090;0,0000;0,0190;0,0310;0,0000;0,0000;0,0769;0,2468;0,2028;522,45416184;46,406747;2,01792308;22279,698;45770,184
668;7013;366;781;0,1235;0,1122;0,1141;0,0387;0,0123;0,0028;0,1311;0,1216;0,0141;0,0292;0,0094;0,0509;0,0049;0,0000;0,0849;0,0264;0,0000;0,0000;0,0264;0,0387;0,0000;0,0000;0,0849;0,2424;0,1377;485,60514427;44,041448;2,12175000;24013,495;54705,316
668;7013;388;828;0,1310;0,1190;0,1210;0,0410;0,0130;0,0030;0,1390;0,1290;0,0150;0,0310;0,0100;0,0540;0,0052;0,0000;0,0900;0,0280;0,0000;0,0000;0,0280;0,0410;0,0000;0,0000;0,0900;0,2570;0,1460;514,95773517;46,703550;2,25000000;25465,000;58012,000
669;7014;520;1088;0,1420;0,1060;0,1120;0,0460;0,0170;0,0040;0,1310;0,1480;0,0350;0,0270;0,0040;0,0440;0,0058;0,0020;0,0870;0,0250;0,0040;0,0000;0,0290;0,0330;0,0000;0,0000;0,0870;0,2700;0,1560;469,02628975;47,441283;2,21588595;23268,000;52036,000
669;7014;520;1088;0,1420;0,1060;0,1120;0,0460;0,0170;0,0040;0,1310;0,1480;0,0350;0,0270;0,0040;0,0440;0,0058;0,0020;0,0870;0,0250;0,0040;0,0000;0,0290;0,0330;0,0000;0,0000;0,0870;0,2700;0,1560;469,02628975;47,441283;2,21588595;23268,000;52036,000
670;7016;793;1560;0,2060;0,1640;0,1070;0,0380;0,0160;0,0010;0,1530;0,0740;0,0290;0,0230;0,0040;0,0330;0,0139;0,0010;0,0630;0,0150;0,0040;0,0030;0,0190;0,0340;0,0000;0,0000;0,0910;0,1900;0,2100;526,17660105;44,061147;2,03125000;18878,000;38780,000
670;7016;223;438;0,0579;0,0461;0,0301;0,0107;0,0045;0,0003;0,0430;0,0208;0,0081;0,0065;0,0011;0,0093;0,0039;0,0003;0,0177;0,0042;0,0011;0,0008;0,0053;0,0096;0,0000;0,0000;0,0256;0,0534;0,0590;147,85562490;12,381182;0,57078125;5304,718;10897,180
671;7017;423;935;0,1180;0,0970;0,1090;0,0450;0,0170;0,0020;0,1110;0,1610;0,0380;0,0450;0,0050;0,0430;0,0142;0,0020;0,0870;0,0450;0,0070;0,0000;0,0260;0,0240;0,0020;0,0020;0,1010;0,2740;0,1130;475,60983148;48,422836;2,31435644;23726,000;56153,000
672;7018;711;1551;0,1220;0,1080;0,1220;0,0420;0,0100;0,0060;0,1030;0,1650;0,0370;0,0280;0,0060;0,0350;0,0042;0,0010;0,0730;0,0270;0,0040;0,0000;0,0520;0,0530;0,0000;0,0010;0,0790;0,2840;0,1460;520,92954564;47,814756;2,25108853;25147,000;57124,000
673;7019;577;1148;0,1660;0,1320;0,1160;0,0420;0,0050;0,0000;0,1200;0,1510;0,0290;0,0360;0,0020;0,0380;0,0069;0,0050;0,0590;0,0380;0,0120;0,0000;0,0240;0,0140;0,0020;0,0020;0,0820;0,3030;0,1270;435,73865980;48,456633;2,08348457;26877,000;55221,000
673;7019;529;1053;0,1522;0,1210;0,1064;0,0385;0,0046;0,0000;0,1100;0,1385;0,0266;0,0330;0,0018;0,0348;0,0064;0,0046;0,0541;0,0348;0,0110;0,0000;0,0220;0,0128;0,0018;0,0018;0,0752;0,2779;0,1165;399,57235104;44,434732;1,91055535;24646,209;50637,657
674;7021;846;1930;0,1250;0,1090;0,1080;0,0450;0,0050;0,0050;0,1020;0,1570;0,0330;0,0340;0,0120;0,0430;0,0118;0,0070;0,0700;0,0450;0,0050;0,0010;0,0400;0,0410;0,0020;0,0000;0,0940;0,2570;0,1580;316,19590165;46,756385;2,35079172;31640,000;74475,000
674;7021;460;1050;0,0680;0,0593;0,0588;0,0245;0,0027;0,0027;0,0555;0,0854;0,0180;0,0185;0,0065;0,0234;0,0064;0,0038;0,0381;0,0245;0,0027;0,0005;0,0218;0,0223;0,0011;0,0000;0,0511;0,1398;0,0860;172,01057050;25,435473;1,27883069;17212,160;40514,400
