fid	COD_SEC	hog_troc	pob_troc	%una_mujer_pon	%un_hombre_pon	%una_muj_1_pon	%un_homb_1_pon	%una_muje__pon	%un_hombr__pon	%dos_adult_pon	%dos_adul__pon	%dos_adu_1_pon	%dos_adu_2_pon	%dos_adu_3_pon	%dos_adu_4_pon	%dos_adu_5_pon	%dos_adu_6_pon	%tres_adul_pon	%dos_adu_7_pon	%dos_adu_8_pon	%dos_adu_9_pon	%cuatro_ad_pon	%cinco_o_m_pon	%hogar_15__pon	%hogar_con_pon	%pob_15_pon	%pob_65_pon	%pob_ext_pon	Densidad_pon	Edad_Prome_pon	per_hog_sec_pon	renta_per_sec_pon	renta_hog_sec_pon	fid	COD_SEC	Código_es	nombre_est	
752	7108	457	1023	0,125	0,118	0,107	0,024	0,015	0,007	0,151	0,103	0,035	0,035	0,009	0,059	0,0153	0,004	0,066	0,037	0	0	0,042	0,046	0,002	0	0,096	0,194	0,178	304,1256756	44,787723	2,39578454	25254	60535	752	7108	107	Ríos Rosas	ok
753	7109	267	554	0,0678	0,0514	0,0647	0,0097	0,0044	0,0013	0,0611	0,0576	0,0177	0,0102	0,0044	0,0177	0,0044	0	0,0323	0,0111	0,0022	0	0,0155	0,0089	0,0009	0	0,0452	0,1183	0,0505	177,1735633	21,222447	0,96381391	10979,312	23586,206	753	7109	712	Alonso Cano	ok
753	7109	602	1251	0,153	0,116	0,146	0,022	0,01	0,003	0,138	0,13	0,04	0,023	0,01	0,04	0,01	0	0,073	0,025	0,005	0	0,035	0,02	0,002	0	0,102	0,267	0,114	399,9403235	47,906202	2,17565217	24784	53242	753	7109	107	Ríos Rosas	ok
754	7110	214	380	0,0877	0,0629	0,0411	0,0141	0,0044	0	0,0533	0,0359	0,0033	0,0052	0,0011	0,0122	0,0026	0	0,0263	0,0037	0,0011	0	0,0063	0,0081	0	0,0007	0,0196	0,0866	0,0784	135,1404705	17,408643	0,70108856	8136,3	15592,91	754	7110	712	Alonso Cano	ok
754	7110	380	676	0,1559	0,1119	0,073	0,025	0,0079	0	0,0948	0,0638	0,0059	0,0092	0,002	0,0217	0,0046	0	0,0467	0,0066	0,002	0	0,0112	0,0145	0	0,0013	0,0349	0,154	0,1395	240,3308909	30,959155	1,24680074	14469,42	27730,094	754	7110	107	Ríos Rosas	ok
755	7111	281	574	0,0558	0,0411	0,0617	0,0238	0,0059	0	0,0663	0,0649	0,0187	0,0165	0,0046	0,0215	0,003	0	0,0402	0,0096	0,0009	0	0,0128	0,0096	0	0,0009	0,042	0,1234	0,0699	239,2391945	22,048114	0,96061706	12815,194	27234,915	755	7111	107	Ríos Rosas	ok
755	7111	398	815	0,0791	0,0583	0,0875	0,0337	0,0084	0	0,094	0,092	0,0266	0,0233	0,0065	0,0305	0,0042	0	0,057	0,0136	0,0013	0	0,0181	0,0136	0	0,0013	0,0596	0,175	0,0991	339,2275668	31,262972	1,36210033	18171,216	38617,56	755	7111	618	Nuevos Ministerios	ok
756	7113	892	1911	0,1279	0,1269	0,0869	0,021	0,017	0,004	0,1648	0,0899	0,0549	0,0769	0,022	0,034	0,0123	0,004	0,0659	0,038	0,008	0,001	0,026	0,017	0	0,001	0,1678	0,1648	0,1608	425,5418571	41,006858	2,32775518	30796,173	72712,215	756	7113	618	Nuevos Ministerios	ok
757	7114	301	664	0,0418	0,0339	0,0494	0,0143	0,0068	0,0015	0,0351	0,0679	0,0151	0,0211	0,0019	0,0189	0,0033	0,0004	0,0336	0,009	0,0004	0	0,0113	0,0106	0	0,0011	0,0456	0,1154	0,0373	186,2962361	18,240322	0,85443629	10509,629	23922,158	757	7114	107	Ríos Rosas	ok
757	7114	385	849	0,0535	0,0434	0,0631	0,0183	0,0087	0,0019	0,0448	0,0868	0,0193	0,027	0,0024	0,0241	0,0042	0,0005	0,0429	0,0116	0,0005	0	0,0145	0,0135	0	0,0014	0,0583	0,1475	0,0477	238,1824558	23,320518	1,09240927	13436,714	30584,828	757	7114	618	Nuevos Ministerios	ok
758	7115	628	1349	0,1101	0,1082	0,1265	0,0435	0,0193	0,0019	0,114	0,1401	0,0435	0,0473	0,0029	0,0338	0,0119	0,0029	0,0725	0,0242	0,0048	0	0,0251	0,0328	0,0019	0	0,1063	0,2618	0,113	353,5873478	45,506824	2,14393641	29022,504	64182,972	758	7115	107	Ríos Rosas	ok
758	7115	387	831	0,0678	0,0666	0,0779	0,0268	0,0119	0,0012	0,0702	0,0863	0,0268	0,0292	0,0018	0,0208	0,0073	0,0018	0,0446	0,0149	0,003	0	0,0155	0,0202	0,0012	0	0,0655	0,1612	0,0696	217,7893084	28,029566	1,32054054	17876,18	39532,99	758	7115	106	Cuatro Caminos	ok
759	7116	413	1172	0,073	0,075	0,09	0,017	0,005	0,005	0,116	0,128	0,031	0,07	0,024	0,039	0,0194	0,007	0,102	0,034	0,01	0	0,065	0,09	0	0	0,142	0,2	0,109	456,3167015	44,017388	2,87254902	22459	64597	759	7116	107	Ríos Rosas	ok
759	7116	413	1172	0,073	0,075	0,09	0,017	0,005	0,005	0,116	0,128	0,031	0,07	0,024	0,039	0,0194	0,007	0,102	0,034	0,01	0	0,065	0,09	0	0	0,142	0,2	0,109	456,3167015	44,017388	2,87254902	22459	64597	759	7116	106	Cuatro Caminos	ok
760	7117	405	794	0,1102	0,087	0,0795	0,0263	0,0088	0,0031	0,0945	0,0582	0,0157	0,0138	0,0038	0,0194	0,0077	0,0019	0,0388	0,0119	0	0,0013	0,0182	0,0263	0	0,0013	0,0601	0,1283	0,1202	175,7151284	27,933663	1,30442365	12807,96	27017,534	760	7117	105	Alvarado	ok
760	7117	647	1269	0,176	0,139	0,127	0,042	0,014	0,005	0,151	0,093	0,025	0,022	0,006	0,031	0,0124	0,003	0,062	0,019	0	0,002	0,029	0,042	0	0,002	0,096	0,205	0,192	280,6950932	44,622464	2,08374384	20460	43159	760	7117	107	Ríos Rosas	ok
760	7117	194	381	0,0528	0,0417	0,0381	0,0126	0,0042	0,0015	0,0453	0,0279	0,0075	0,0066	0,0018	0,0093	0,0037	0,0009	0,0186	0,0057	0	0,0006	0,0087	0,0126	0	0,0006	0,0288	0,0615	0,0576	84,20852797	13,386739	0,62512315	6138	12947,7	760	7117	106	Cuatro Caminos	ok
761	7118	186	331	0,0457	0,0379	0,0284	0,0062	0,0037	0,0005	0,0333	0,0261	0,0106	0,0046	0,0012	0,0044	0,0011	0,0002	0,012	0,0039	0,0002	0	0,0049	0,0055	0	0	0,0192	0,052	0,0427	38,13379772	10,530968	0,44316176	5418,336	10543,533	761	7118	105	Alvarado	ok
761	7118	765	1365	0,1883	0,156	0,117	0,0257	0,0152	0,0019	0,1369	0,1075	0,0437	0,019	0,0048	0,0181	0,0047	0,001	0,0495	0,0162	0,001	0	0,02	0,0228	0	0	0,0789	0,214	0,1759	156,992388	43,354766	1,82444519	22306,656	43406,493	761	7118	107	Ríos Rosas	ok
761	7118	399	712	0,0982	0,0813	0,061	0,0134	0,0079	0,001	0,0714	0,056	0,0228	0,0099	0,0025	0,0094	0,0025	0,0005	0,0258	0,0084	0,0005	0	0,0104	0,0119	0	0	0,0412	0,1116	0,0918	81,88036221	22,611949	0,9515508	11634,176	22638,928	761	7118	106	Cuatro Caminos	ok
761	7118	72	128	0,0176	0,0146	0,0109	0,0024	0,0014	0,0002	0,0128	0,0101	0,0041	0,0018	0,0004	0,0017	0,0004	0,0001	0,0046	0,0015	0,0001	0	0,0019	0,0021	0	0	0,0074	0,02	0,0165	14,69224241	4,057386	0,17074198	2087,584	4062,227	761	7118	214	Canal	ok
762	7119	684	1326	0,192	0,114	0,143	0,034	0,01	0	0,127	0,127	0,032	0,039	0,007	0,041	0,0058	0	0,057	0,015	0,007	0	0,022	0,025	0	0,001	0,097	0,248	0,12	583,6830478	46,288305	2	23158	46783	762	7119	106	Cuatro Caminos	ok
762	7119	569	1103	0,1597	0,0948	0,119	0,0283	0,0083	0	0,1057	0,1057	0,0266	0,0324	0,0058	0,0341	0,0049	0	0,0474	0,0125	0,0058	0	0,0183	0,0208	0	0,0008	0,0807	0,2063	0,0998	485,6242957	38,51187	1,664	19267,456	38923,456	762	7119	620	Guzmán el Bueno	ok
763	7120	248	581	0,0263	0,0417	0,0508	0,0172	0,0035	0,0011	0,041	0,0452	0,0119	0,013	0,007	0,0193	0,0035	0,0014	0,0308	0,0123	0,0025	0	0,0119	0,0105	0	0	0,0396	0,0924	0,0144	23,3146856	16,772288	0,84202899	8717,8	21180,95	763	7120	107	Ríos Rosas	ok
763	7120	110	259	0,0117	0,0186	0,0226	0,0076	0,0016	0,0005	0,0183	0,0201	0,0053	0,0058	0,0031	0,0086	0,0015	0,0006	0,0137	0,0055	0,0011	0	0,0053	0,0047	0	0	0,0176	0,0412	0,0064	10,39168844	7,475648	0,37530435	3885,648	9440,652	763	7120	106	Cuatro Caminos	ok
763	7120	480	1125	0,0509	0,0807	0,0983	0,0332	0,0068	0,002	0,0793	0,0875	0,0231	0,0251	0,0136	0,0373	0,0067	0,0027	0,0597	0,0237	0,0047	0	0,0231	0,0203	0	0	0,0766	0,179	0,0278	45,16387667	32,490318	1,63113043	16887,624	41030,526	763	7120	620	Guzmán el Bueno	ok
763	7120	87	204	0,0092	0,0146	0,0178	0,006	0,0012	0,0004	0,0144	0,0159	0,0042	0,0046	0,0025	0,0068	0,0012	0,0005	0,0108	0,0043	0,0009	0	0,0042	0,0037	0	0	0,0139	0,0325	0,005	8,19344665	5,894261	0,29591304	3063,684	7443,591	763	7120	214	Canal	ok
764	7121	140	311	0,0204	0,0178	0,0245	0,0055	0,0013	0,0015	0,0186	0,027	0,0046	0,0099	0,0022	0,009	0,0022	0,0006	0,0167	0,007	0,002	0	0,0061	0,0072	0	0	0,0201	0,0467	0,0162	38,16967374	8,696841	0,43283565	5651,192	13340,736	764	7121	712	Alonso Cano	ok
764	7121	689	1532	0,1007	0,088	0,1206	0,0272	0,0063	0,0073	0,0916	0,1333	0,0227	0,049	0,0109	0,0444	0,0107	0,0027	0,0825	0,0345	0,01	0	0,0299	0,0354	0	0	0,0989	0,2304	0,0798	188,1515983	42,869753	2,13359749	27856,691	65761,128	764	7121	107	Ríos Rosas	ok
764	7121	760	1689	0,111	0,097	0,133	0,03	0,007	0,008	0,101	0,147	0,025	0,054	0,012	0,049	0,0118	0,003	0,091	0,038	0,011	0	0,033	0,039	0	0	0,109	0,254	0,088	207,443879	47,265439	2,35236769	30713	72504	764	7121	214	Canal	ok
765	7122	573	1173	0,173	0,157	0,112	0,031	0,012	0,002	0,134	0,12	0,033	0,024	0,01	0,024	0,0087	0,002	0,066	0,03	0,003	0,003	0,021	0,031	0	0	0,1	0,231	0,128	564,6965034	45,291453	2,08348135	26230	55304	765	7122	214	Canal	ok
766	7123	489	1040	0,1279	0,114	0,1103	0,0315	0,0056	0,0019	0,114	0,1316	0,0436	0,0352	0,0056	0,0491	0,0123	0,0074	0,0686	0,026	0,0019	0,0037	0,0176	0,0195	0	0	0,1029	0,2271	0,0862	405,1840009	42,972249	2,0719004	24514,515	55183,383	766	7123	714	Islas Filipinas	ok
766	7123	514	1093	0,1344	0,1198	0,1159	0,0331	0,0058	0,0019	0,1198	0,1383	0,0458	0,037	0,0058	0,0516	0,0129	0,0078	0,0721	0,0273	0,0019	0,0039	0,0185	0,0205	0	0	0,1081	0,2386	0,0906	425,7273106	45,150993	2,17694821	25757,43	57981,246	766	7123	214	Canal	ok
767	7124	299	701	0,08	0,087	0,107	0,054	0,02	0,003	0,124	0,161	0,023	0,047	0,02	0,033	0,01	0	0,08	0,027	0,02	0	0,04	0,064	0	0	0,13	0,241	0,101	399,323501	44,651882	2,63533835	27233	73319	767	7124	714	Islas Filipinas	ok
768	7125	310	794	0,0532	0,061	0,1103	0,0297	0,0117	0	0,0649	0,1189	0,0235	0,0297	0,0274	0,0313	0,002	0,0023	0,0852	0,0438	0,0063	0	0,0258	0,0532	0	0,0023	0,1001	0,2057	0,0743	63,11130504	36,58632	2,07782723	26353,4	70230,638	768	7125	714	Islas Filipinas	ok
768	7125	112	286	0,0192	0,022	0,0398	0,0107	0,0042	0	0,0234	0,0429	0,0085	0,0107	0,0099	0,0113	0,0007	0,0008	0,0307	0,0158	0,0023	0	0,0093	0,0192	0	0,0008	0,0361	0,0742	0,0268	22,75880821	13,193532	0,74929319	9503,4	25326,138	768	7125	620	Guzmán el Bueno	ok
