fid;COD_SEC;Código_es;nombre_est;por_hog_1_pon;por_hog_2_pon;por_hog_3_pon;por_hog_4_pon;por_hog_5_pon;pog_hog_6_pon;por_hog_7_pon;por_hog_8_pon;por_hog_9_pon;por_hog_10_pon;por_hog_11_pon;por_hog_12_pon;por_hog_13_pon;por_hog_14_pon;por_hog_15_pon;por_hog_16_pon;por_hog_17_pon;por_hog_18_pon;por_hog_19_pon;por_hog_20_pon;por_hog_21_pon;por_hog_22_pon;por_pob15_pon;por_pob65_pon;por_pob16_64_pon;por_pob_ext_pon;hog_troc;pob_troc;Densidad_pon;Edad_Prome_pon;renta_med_persona_pon;renta_med_hog_pon;per_hog_med_pon
1165;4064;201;Ventas;0,006547;0,006235;0,004209;0,001247;0,000312;0,000156;0,006858;0,006547;0,001870;0,001169;0,000468;0,001169;0,000390;0,000078;0,002494;0,001325;0,000078;0,000000;0,000857;0,000935;0,000000;0,000000;0,004061;0,011147;0,027734;0,007010;551;1093;83,2707011;11,76;6097,55;12887,33;0,53
1166;4064;202;Manuel Becerra;0,002669;0,002541;0,001715;0,000508;0,000127;0,000064;0,002796;0,002669;0,000762;0,000477;0,000191;0,000477;0,000159;0,000032;0,001017;0,000540;0,000032;0,000000;0,000349;0,000381;0,000000;0,000000;0,001655;0,004544;0,011305;0,002858;225;446;83,2707011;11,76;6097,55;12887,33;0,53
1167;4065;201;Ventas;0,004138;0,002937;0,003270;0,000934;0,000200;0,000133;0,003304;0,003104;0,000934;0,000834;0,000234;0,001268;0,000234;0,000067;0,002069;0,000501;0,000067;0,000133;0,000667;0,001101;0,000000;0,000000;0,002514;0,006323;0,017293;0,004038;400;837;106,9210995;11,62;5956,85;13195,26;0,55
1168;4065;202;Manuel Becerra;0,006593;0,004679;0,005211;0,001489;0,000319;0,000213;0,005264;0,004945;0,001489;0,001329;0,000372;0,002021;0,000372;0,000106;0,003297;0,000798;0,000106;0,000213;0,001063;0,001755;0,000000;0,000000;0,004006;0,010075;0,027553;0,006433;637;1334;106,9210995;11,62;5956,85;13195,26;0,55
1169;4065;409;Lista;0,002819;0,002000;0,002228;0,000636;0,000136;0,000091;0,002250;0,002114;0,000636;0,000568;0,000159;0,000864;0,000159;0,000045;0,001409;0,000341;0,000045;0,000091;0,000455;0,000750;0,000000;0,000000;0,001712;0,004307;0,011779;0,002750;272;570;106,9210995;11,62;5956,85;13195,26;0,55
1170;4065;410;Diego de León;0,001725;0,001224;0,001363;0,000390;0,000083;0,000056;0,001377;0,001294;0,000390;0,000348;0,000097;0,000529;0,000097;0,000028;0,000862;0,000209;0,000028;0,000056;0,000278;0,000459;0,000000;0,000000;0,001048;0,002636;0,007209;0,001683;167;349;106,9210995;11,62;5956,85;13195,26;0,55
1172;4067;409;Lista;0,004026;0,002972;0,003930;0,000959;0,000288;0,000000;0,003882;0,003355;0,000863;0,000527;0,000240;0,001102;0,000048;0,000144;0,001630;0,000815;0,000000;0,000000;0,000863;0,000959;0,000048;0,000000;0,002120;0,006634;0,017895;0,005106;282;574;70,97097036;11,71;5751,82;12393,63;0,53
1173;4067;410;Diego de León;0,007938;0,005859;0,007749;0,001890;0,000567;0,000000;0,007654;0,006615;0,001701;0,001039;0,000472;0,002173;0,000094;0,000283;0,003213;0,001606;0,000000;0,000000;0,001701;0,001890;0,000094;0,000000;0,004180;0,013079;0,035283;0,010068;556;1131;70,97097036;11,71;5751,82;12393,63;0,53
1177;4068;410;Diego de León;0,003279;0,003408;0,003472;0,001286;0,000450;0,000000;0,003472;0,004437;0,000707;0,001093;0,000322;0,001479;0,000129;0,000064;0,001929;0,001222;0,000064;0,000193;0,000900;0,001029;0,000000;0,000000;0,003044;0,007227;0,018665;0,004467;332;769;82,80996787;11,88;5974,13;13971,60;0,58
1178;4069;201;Ventas;0,006861;0,006003;0,006315;0,002183;0,000624;0,000078;0,007797;0,007563;0,002417;0,002729;0,000468;0,002027;0,001092;0,000312;0,003509;0,001793;0,000312;0,000000;0,001793;0,001403;0,000078;0,000000;0,006458;0,012575;0,036324;0,008543;584;1314;76,84037514;11,44;5816,91;13317,93;0,58
1180;4070;201;Ventas;0,006777;0,007638;0,007208;0,002582;0,000645;0,000215;0,007315;0,008821;0,002474;0,001829;0,000753;0,002797;0,000323;0,000000;0,004518;0,001614;0,000430;0,000000;0,002259;0,001506;0,000323;0,000000;0,005598;0,013835;0,040596;0,013562;558;1280;70,09024441;11,27;5156,98;11635,32;0,60
1182;4071;201;Ventas;0,023258;0,018770;0,020810;0,005713;0,002448;0,000000;0,027746;0,021626;0,012649;0,008977;0,000816;0,011833;0,001224;0,000000;0,014281;0,010609;0,000408;0,000000;0,008161;0,005713;0,000408;0,000000;0,020037;0,047886;0,127526;0,019019;475;1142;18,62860887;11,81;5729,04;13367,75;0,61
1183;4071;507;El Carmen;0,014172;0,011437;0,012680;0,003481;0,001492;0,000000;0,016907;0,013178;0,007708;0,005470;0,000497;0,007210;0,000746;0,000000;0,008702;0,006464;0,000249;0,000000;0,004973;0,003481;0,000249;0,000000;0,012210;0,029179;0,077707;0,011589;289;696;18,62860887;11,81;5729,04;13367,75;0,61
1187;4072;708;Parque de las Avenidas;0,002420;0,002622;0,003731;0,000706;0,000303;0,000403;0,005345;0,006051;0,001412;0,001513;0,000303;0,001109;0,000101;0,000202;0,001815;0,000605;0,000101;0,000000;0,001210;0,000605;0,000000;0,000000;0,003903;0,008338;0,018316;0,002927;303;680;71,92540702;12,25;5752,07;13648,89;0,59
1189;4073;708;Parque de las Avenidas;0,003478;0,002448;0,006055;0,001481;0,000322;0,000064;0,003671;0,006119;0,001932;0,001997;0,000644;0,001739;0,000580;0,000129;0,002641;0,001288;0,000258;0,000000;0,001868;0,001481;0,000000;0,000000;0,004818;0,010828;0,022549;0,002545;433;1025;86,10203236;12,12;6209,96;15192,06;0,61
1192;4074;708;Parque de las Avenidas;0,018187;0,010529;0,025207;0,004467;0,004148;0,000000;0,016273;0,026802;0,006382;0,005743;0,001914;0,007020;0,001914;0,000957;0,012763;0,005743;0,000957;0,000000;0,004148;0,004467;0,000000;0,000319;0,019461;0,045690;0,092791;0,011564;485;1060;22,15702581;12,32;5760,08;13415,07;0,58
1193;4075;708;Parque de las Avenidas;0,001383;0,001161;0,002101;0,000719;0,000166;0,000111;0,001714;0,003926;0,001051;0,001438;0,000277;0,000664;0,000332;0,000055;0,001659;0,001217;0,000332;0,000000;0,001161;0,000995;0,000000;0,000000;0,002762;0,005502;0,012197;0,001297;370;972;152,4681679;12,19;6836,59;18647,40;0,67
1194;4076;708;Parque de las Avenidas;0,000813;0,000369;0,002290;0,000739;0,000296;0,000074;0,001330;0,005097;0,000443;0,000960;0,000443;0,001773;0,000222;0,000296;0,001921;0,001625;0,000296;0,000148;0,001699;0,001921;0,000000;0,000000;0,002352;0,006801;0,013601;0,001150;308;890;124,7694686;12,72;7745,11;22723,87;0,73
1195;4077;708;Parque de las Avenidas;0,000511;0,000730;0,003505;0,000438;0,000219;0,000000;0,002118;0,006061;0,001314;0,001606;0,000657;0,001241;0,000365;0,000292;0,003140;0,002556;0,000292;0,000000;0,001460;0,001460;0,000000;0,000000;0,003838;0,007983;0,016146;0,000768;383;1079;124,6637633;12,40;6924,21;19812,29;0,71
1196;4078;708;Parque de las Avenidas;0,000347;0,001301;0,002689;0,000954;0,000000;0,000087;0,001041;0,004597;0,000694;0,000867;0,000954;0,001128;0,000000;0,000260;0,002168;0,001128;0,000173;0,000000;0,000954;0,001301;0,000000;0,000000;0,002926;0,005821;0,011896;0,000859;238;671;100,2848258;12,14;7079,18;20042,86;0,71
1197;4079;708;Parque de las Avenidas;0,001069;0,000687;0,004199;0,000763;0,000076;0,000000;0,001908;0,006718;0,001374;0,001221;0,000534;0,001832;0,000458;0,000229;0,003970;0,002214;0,000153;0,000153;0,001374;0,001374;0,000000;0,000000;0,003461;0,008920;0,017924;0,001520;397;1075;113,3615838;12,33;6737,45;18764,07;0,69
1198;4080;708;Parque de las Avenidas;0,003706;0,004818;0,011119;0,002224;0,001483;0,001112;0,005189;0,016679;0,001112;0,004448;0,001853;0,005930;0,000741;0,000741;0,011490;0,005189;0,001112;0,000000;0,005189;0,011490;0,000000;0,000000;0,010540;0,023875;0,061211;0,005969;220;628;21,43875755;11,91;7467,72;21985,09;0,73
1199;4081;708;Parque de las Avenidas;0,001840;0,001840;0,008868;0,002342;0,000335;0,000335;0,004183;0,013051;0,000837;0,002175;0,001339;0,002844;0,001004;0,000669;0,007027;0,004685;0,000669;0,000167;0,004518;0,004518;0,000000;0,000000;0,007041;0,017781;0,038425;0,003580;378;1050;53,46188684;12,31;7791,68;22192,13;0,71
1200;4082;708;Parque de las Avenidas;0,001661;0,001399;0,003584;0,000962;0,000437;0,000000;0,002011;0,005508;0,001748;0,002011;0,000437;0,001224;0,000350;0,000175;0,003672;0,001311;0,000175;0,000000;0,000787;0,001923;0,000000;0,000000;0,003945;0,007360;0,018069;0,002752;336;845;96,21444239;11,64;6548,68;17305,77;0,65
1201;4083;708;Parque de las Avenidas;0,001269;0,001825;0,002142;0,001111;0,000397;0,000079;0,001984;0,003491;0,001190;0,001984;0,000714;0,001269;0,000238;0,000159;0,002618;0,000873;0,000079;0,000000;0,000873;0,000793;0,000000;0,000000;0,004053;0,005134;0,013901;0,002132;291;764;106,2426966;11,19;5425,61;14334,86;0,66
1202;4084;708;Parque de las Avenidas;0,001951;0,001951;0,004291;0,000585;0,000780;0,000000;0,002633;0,005559;0,001561;0,001853;0,000195;0,001365;0,000488;0,000293;0,003706;0,001853;0,000000;0,000000;0,000390;0,001365;0,000000;0,000000;0,004008;0,008561;0,018251;0,002257;316;770;81,97109414;12,04;5875,74;14942,46;0,63
1203;4085;708;Parque de las Avenidas;0,012244;0,011532;0,006264;0,002064;0,001637;0,000356;0,012600;0,006692;0,004556;0,004485;0,000569;0,002919;0,000925;0,000071;0,004200;0,002420;0,000498;0,000000;0,002420;0,001922;0,000000;0,000142;0,010127;0,012396;0,055996;0,011607;823;1742;72,41388801;10,58;5776,10;13136,67;0,57
1204;4085;709;Cartagena;0,005970;0,005623;0,003055;0,001007;0,000798;0,000174;0,006144;0,003263;0,002222;0,002187;0,000278;0,001423;0,000451;0,000035;0,002048;0,001180;0,000243;0,000000;0,001180;0,000937;0,000000;0,000069;0,004938;0,006044;0,027304;0,005660;401;849;72,41388801;10,58;5776,10;13136,67;0,57
1205;4086;410;Diego de León;0,004703;0,003585;0,004279;0,000925;0,000501;0,000116;0,004356;0,003431;0,001272;0,001079;0,000154;0,000848;0,000154;0,000116;0,001696;0,000617;0,000039;0,000039;0,000887;0,000578;0,000039;0,000000;0,002921;0,008410;0,018085;0,004298;131;267;29,52636468;12,09;5722,28;11875,91;0,53
1206;4086;411;Avenida de América;0,003473;0,002647;0,003159;0,000683;0,000370;0,000085;0,003216;0,002533;0,000939;0,000797;0,000114;0,000626;0,000114;0,000085;0,001252;0,000455;0,000028;0,000028;0,000655;0,000427;0,000028;0,000000;0,002157;0,006209;0,013352;0,003173;97;197;29,52636468;12,09;5722,28;11875,91;0,53
1207;4086;708;Parque de las Avenidas;0,008875;0,006765;0,008075;0,001746;0,000946;0,000218;0,008220;0,006474;0,002401;0,002037;0,000291;0,001600;0,000291;0,000218;0,003201;0,001164;0,000073;0,000073;0,001673;0,001091;0,000073;0,000000;0,005512;0,015868;0,034124;0,008110;248;503;29,52636468;12,09;5722,28;11875,91;0,53
1208;4086;709;Cartagena;0,026766;0,020404;0,024353;0,005265;0,002852;0,000658;0,024791;0,019526;0,007240;0,006143;0,000878;0,004827;0,000878;0,000658;0,009653;0,003510;0,000219;0,000219;0,005046;0,003291;0,000219;0,000000;0,016623;0,047858;0,102916;0,024458;748;1517;29,52636468;12,09;5722,28;11875,91;0,53
1210;4087;410;Diego de León;0,009156;0,009109;0,004839;0,001850;0,000854;0,000190;0,010152;0,005883;0,002277;0,002277;0,000285;0,002467;0,000617;0,000142;0,003226;0,001613;0,000047;0,000000;0,001376;0,001471;0,000000;0,000000;0,005790;0,011488;0,040552;0,009108;787;1554;90,02148165;11,18;5975,13;12549,85;0,52
1211;4087;709;Cartagena;0,003322;0,003305;0,001756;0,000671;0,000310;0,000069;0,003684;0,002134;0,000826;0,000826;0,000103;0,000895;0,000224;0,000052;0,001170;0,000585;0,000017;0,000000;0,000499;0,000534;0,000000;0,000000;0,002101;0,004168;0,014714;0,003305;286;564;90,02148165;11,18;5975,13;12549,85;0,52
1213;4088;410;Diego de León;0,008962;0,006627;0,006192;0,001792;0,000489;0,000217;0,009017;0,007224;0,002118;0,001521;0,000543;0,001575;0,000489;0,000272;0,004128;0,001141;0,000163;0,000000;0,001684;0,001249;0,000000;0,000000;0,005826;0,013343;0,036233;0,010144;1020;2048;122,6369026;11,38;6120,08;12922,12;0,53
